pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,475969.65325842705,27955.856024764904,135714.72413793104,27955.856024764904,0.0,182.0,0.0,182.0
10,1,4,438709.63428047654,27955.856024764904,133587.13594594595,27955.856024764904,2.0,182.0,0.0,182.0
10,2,2,264291.6681391496,27955.856024764904,62471.857142857145,27955.856024764904,0.0,86.0,0.0,86.0
17,7,7,41264.954823691696,27955.856024764907,39103.938807189545,27955.856024764907,0.0,10.0,0.0,10.0
50,1,2,103641.0388031915,27955.856024764904,27142.94482758621,27955.856024764904,0.0,142.0,0.0,142.0
50,1,4,101555.74177806069,27955.856024764904,26717.427194594595,27955.856024764904,2.0,142.0,0.0,142.0
50,2,2,52683.7876719868,27955.856024764904,12494.371428571429,27955.856024764904,0.0,46.0,0.0,46.0
75,3,5,23465.814139334216,13881.847240349198,17201.517017070975,13977.928012382456,0.0,53.0,0.0,53.0
100,1,2,52683.7876719868,27955.856024764904,13571.472413793104,27955.856024764904,0.0,92.0,0.0,92.0
100,1,4,52683.7876719868,27955.856024764904,13358.713597972974,27955.856024764904,0.0,92.0,0.0,92.0
100,2,2,26827.656017039408,26827.656017039408,6247.185714285714,13977.928012382452,0.0,0.0,0.0,92.0
115,4,2,11573.744674162737,9629.845502283566,11218.380663307162,9318.618674921636,0.0,23.0,0.0,29.0
287,1,6,12328.256001442407,11079.96228992083,4203.686771215789,9318.618674921634,0.0,33.0,0.0,97.0
400,1,2,13325.321167070353,12569.45326820557,3392.868103448276,9318.618674921636,0.0,24.0,0.0,176.0
400,1,4,13325.321167070353,12569.45326820557,3339.6783994932434,9318.618674921636,0.0,24.0,0.0,176.0
400,2,2,6591.186788217635,6178.370845112238,1561.7964285714286,5591.1712049529815,0.0,26.0,0.0,80.0
439,1,9,5219.715050655965,4569.324871836485,2938.7557546248827,4659.309337460817,0.0,62.0,0.0,71.0
1000,1,2,5231.238985736925,4487.247091360803,1357.1472413793103,4659.309337460818,0.0,160.0,0.0,152.0
1000,1,4,5231.238985736925,4487.247091360803,1335.8713597972974,4659.309337460818,0.0,160.0,0.0,152.0
1000,2,2,2513.1663293773886,2409.096317777184,624.7185714285714,2541.4414567968097,0.0,28.0,0.0,56.0
