instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,50.0,10,1,2,10.0,0.0,0.155,196786.35,0.0155,10,126958.9355
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.18,197708.9612,0.018,10,109838.3118
t3a.large,ap-northeast-1d,10,25.0,10,2,2,10.0,0.0,0.376,169072.0657,0.0376,10,44965.9749
t3.2xlarge,ap-northeast-1d,17,50.0,17,7,7,17.0,0.0,2.584,346011.3919,0.152,17,7876.7846
c6g.medium,ap-northeast-1c,50,50.0,50,1,2,50.0,0.0,0.775,983931.75,0.0155,50,25391.7871
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.9,988544.8062,0.018,50,21967.6624
t3a.large,ap-northeast-1d,50,25.0,50,2,2,50.0,0.0,1.88,845360.3286,0.0376,50,8993.195
t3.xlarge,ap-northeast-1a,75,50.0,75,3,5,75.0,0.0,6.0,1526520.8464,0.08,75,3392.2685
c6g.medium,ap-northeast-1c,100,50.0,100,1,2,100.0,0.0,1.55,1967863.5,0.0155,100,12695.8935
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.8,1977089.6125,0.018,100,10983.8312
t3a.large,ap-northeast-1d,100,25.0,100,2,2,100.0,0.0,3.76,1690720.6571,0.0376,100,4496.5975
t3.xlarge,ap-northeast-1a,115,50.0,115,4,2,115.0,0.0,9.2,2340665.2979,0.08,115,2212.3491
r7a.medium,ap-northeast-1c,287,35.0,287,1,6,287.0,0.0,9.0405,9625846.6233,0.0315,287,3709.9204
c6g.medium,ap-northeast-1c,400,50.0,400,1,2,400.0,0.0,6.2,7871454.0,0.0155,400,3173.9734
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,7.2,7908358.45,0.018,400,2745.9578
t3a.large,ap-northeast-1d,400,25.0,400,2,2,400.0,0.0,15.04,6762882.6286,0.0376,400,1124.1494
r6g.large,ap-northeast-1c,439,35.0,439,1,9,439.0,0.0,20.0623,8615821.9569,0.0457,439,978.2536
c6g.medium,ap-northeast-1c,1000,50.0,1000,1,2,1000.0,0.0,15.5,19678635.0,0.0155,1000,1269.5894
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,18.0,19770896.125,0.018,1000,1098.3831
t3a.large,ap-northeast-1d,1000,25.0,1000,2,2,1000.0,0.0,37.6,16907206.5714,0.0376,1000,449.6597
