pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1088428.4117647058,320958.7936241611,1088428.4117647058,569034.6156069364,1088428.4117647058,0.0,3.0,0.0,1.0,0.0
5,1,1,225501.71126279864,160479.39687200382,217685.6821390374,189678.2053628773,156042.2084003575,0.0,3.0,0.0,1.0,0.0
6,1,1,189678.2053628773,160479.39687200382,181404.7351455734,189678.2053628773,203652.00758105904,0.0,2.0,0.0,0.0,0.0
10,1,1,113806.92317919075,106986.2645680196,108842.84112299465,113806.92317919075,118295.72085889571,0.0,2.0,0.0,0.0,0.0
14,1,1,80624.88826488827,80239.69842102108,77744.88650005458,81290.65943140263,73658.57974653746,0.0,2.0,0.0,0.0,0.0
15,1,1,75058.69894763535,80239.69842102108,72561.89407011289,71129.32699602601,53513.20571127185,0.0,1.0,0.0,1.0,0.0
17,1,1,66089.50136959307,64191.75873441994,64025.20065503395,63226.06845429244,48042.86394014827,0.0,3.0,0.0,1.0,0.0
20,1,1,56092.87098290598,64191.75873441994,54421.42054812834,56903.46160404624,29145.0480410935,0.0,0.0,0.0,0.0,0.0
25,1,1,44715.80461782717,45851.25624180641,43537.13643636364,43771.89354242912,27426.67648906338,0.0,3.0,0.0,1.0,0.0
30,1,1,37218.52119722747,40119.84921051054,36280.947035056444,37935.64106615286,20685.96706871345,0.0,2.0,0.0,0.0,0.0
35,1,1,31842.94409897745,35662.08818638069,31097.95460002183,31613.034222686078,12679.39482242191,0.0,1.0,0.0,1.0,0.0
40,1,1,27848.087291371994,32095.879369606904,27210.71027406417,28451.73080202312,8298.719043409072,0.0,0.0,0.0,0.0,0.0
45,1,1,28460.028726891556,26746.56614034036,24187.298023370964,24740.63548029328,10929.888153704436,0.0,3.0,0.0,1.0,0.0
50,1,1,25598.278653397603,24689.137976762526,21768.568220320856,22761.384640462427,7469.881992960844,0.0,2.0,0.0,0.0,0.0
