pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,224455.62,224455.62,0.0,0.0,0.0,0.0
10,1,4,164757.76170212767,9479.878090892274,108631.29736263737,18841.98620508911,0.0,182.0,0.0,54.0
10,2,2,88112.2107964012,10730.201655629138,56547.80172413794,23329.739181979843,0.0,86.0,0.0,22.0
17,7,7,15584.088183964686,10730.201656274607,10769.528959564288,11664.869590989923,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,44891.12400412371,44891.12400412371,0.0,0.0,0.0,0.0
50,1,4,32881.591507431,9479.878090892274,21726.25947692308,18841.98620508911,0.0,142.0,0.0,14.0
50,2,2,20149.85505301741,10730.201655629138,11309.560344827587,11664.869590989922,0.0,46.0,0.0,14.0
75,3,5,8804.229904638567,7112.3159943628125,3282.838709063235,5832.434795494962,0.0,21.0,0.0,9.0
100,1,2,24157.788606134967,24157.788606134967,22445.562003092782,22445.562003092782,0.0,0.0,0.0,0.0
100,1,4,16358.309585423818,9479.878090892274,10863.129739010988,9420.993102544555,0.0,92.0,0.0,28.0
100,2,2,10241.848609355247,7112.315994362812,5654.7801724137935,5832.434795494961,0.0,44.0,0.0,28.0
115,4,2,4331.779544775211,4247.840345236781,2140.9817667678153,2916.2173977474804,0.0,5.0,0.0,13.0
287,1,6,4503.864297572788,4041.028907052094,3039.2594851083404,3540.4297227333404,0.0,33.0,0.0,1.0
400,1,2,5422.740401969018,4903.834736368045,5611.390500708762,5611.390500708762,0.0,42.0,0.0,0.0
400,1,4,4531.223628970475,3159.9593636307577,2715.782434752747,2691.7123150127295,0.0,176.0,0.0,48.0
400,2,2,2535.6279472024567,2352.7259530141846,1413.6950431034484,1794.5953216907574,0.0,32.0,0.0,16.0
439,1,9,2578.1544412858266,2520.253852230677,1255.797845512208,1931.1434851379258,0.0,14.0,0.0,23.0
1000,1,2,2077.7091592667416,2040.7054735008965,2244.556200298969,2244.556200298969,0.0,18.0,0.0,0.0
1000,1,4,1812.4894515881904,1579.9796818153789,1086.312973901099,1177.6241378180694,0.0,152.0,0.0,24.0
1000,2,2,1007.8918886097126,1004.0674341044929,565.4780172413793,729.0543494368701,0.0,8.0,0.0,24.0
