pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,339458.5812068965,10799.59826224805,351164.4377419355,351164.4377419355,0.0,374.0,0.0,0.0
10,1,4,342238.79145546706,21145.889266699476,157769.52999999997,36466.55880782918,0.0,182.0,0.0,54.0
10,2,2,201495.69147239265,10799.59826224805,90972.15825925926,28946.175139582723,0.0,182.0,0.0,22.0
17,7,7,19587.038589967455,10799.598262344343,12805.04013100679,14473.08756979136,10.0,37.0,0.0,1.0
50,1,2,67891.71625517242,10799.59826224805,70232.88755483872,70232.88755483872,0.0,334.0,0.0,0.0
50,1,4,68886.71782538989,21145.889266699476,31553.90600289855,36466.55880782918,0.0,142.0,0.0,14.0
50,2,2,37947.77321086077,10799.59826224805,18194.43165037037,14473.087569791362,0.0,142.0,0.0,14.0
75,3,5,16035.622025597684,10799.598262161386,8606.51301861862,7490.619628692394,0.0,53.0,0.0,53.0
100,1,2,34550.660715,10799.59826224805,35116.443779032255,35116.443779032255,0.0,284.0,0.0,0.0
100,1,4,36709.26376699029,21145.889266699476,15776.953002173912,18233.27940391459,0.0,92.0,0.0,28.0
100,2,2,20295.78834282485,10799.59826224805,9097.215824814815,7236.543784895681,0.0,92.0,0.0,28.0
115,4,2,8740.438866916973,7135.280072227523,5612.9432728759,3618.2718924478404,0.0,29.0,0.0,13.0
287,1,6,13635.05094769639,10448.36456283851,5663.302780798509,10326.68613441706,1.0,97.0,0.0,97.0
400,1,2,10355.435273817498,7135.280072293787,8779.110944657257,8779.110944657257,0.0,176.0,0.0,0.0
400,1,4,9966.718774382658,6782.111281712777,3944.2382504981883,5209.5084011184545,0.0,176.0,0.0,48.0
400,2,2,5076.838287152865,3980.6758447796346,2274.303956226852,2226.6288568909786,0.0,110.0,0.0,16.0
439,1,9,7912.40639177674,6782.111281712777,2146.816316851822,6884.457422944706,0.0,71.0,0.0,71.0
1000,1,2,3975.7568605349734,3980.6758447796346,3511.644377887097,3511.644377887097,0.0,20.0,0.0,0.0
1000,1,4,3778.0015427534554,3690.6192342831264,1577.695300210145,2279.1599254893235,0.0,24.0,0.0,24.0
1000,2,2,1958.2334627252553,1798.9185027640158,909.7215824925926,904.5679731119601,0.0,91.0,0.0,24.0
