pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1423329.4615384615,999283.647761194,1423329.4615384615,994373.6212121211,1375244.0067567567,0.0,1.0,0.0,1.0,0.0
5,1,1,367747.6886827458,333094.5490878939,284665.89202797203,331457.87401795737,214773.9621156212,0.0,1.0,0.0,1.0,0.0
6,1,1,331457.87401795737,333094.5490878939,237221.5767288267,331457.87401795737,221182.70350181698,0.0,0.0,0.0,0.0,0.0
10,1,1,198874.72434343433,199856.7294328358,142332.9460839161,198874.72434343433,109256.74918032788,0.0,0.0,0.0,0.0,0.0
14,1,1,142053.374561946,142754.8067316479,101666.3900385329,142053.374561946,72406.70094718541,0.0,0.0,0.0,0.0,0.0
15,1,1,129057.7629387399,124910.45590018656,94888.63070707071,124296.70273042927,72054.97575003456,0.0,1.0,0.0,1.0,0.0
17,1,1,114231.13004530127,111031.51636263129,83725.2623950444,110485.9580059858,57265.82446343402,0.0,1.0,0.0,1.0,0.0
20,1,1,99437.3621969697,99928.3647164179,71166.47302447553,99437.3621969697,45828.16993464052,0.0,0.0,0.0,0.0,0.0
25,1,1,78265.9716395395,76867.97286054931,56933.178416783216,76490.27861454785,30373.479685984763,0.0,1.0,0.0,1.0,0.0
30,1,1,66291.57479236812,66618.90981757878,47444.315353535356,66291.57479236812,22782.7397184021,0.0,0.0,0.0,0.0,0.0
35,1,1,56163.003997882995,55515.75817670905,40666.55601541316,55242.9789951989,20068.910057568573,0.0,1.0,0.0,1.0,0.0
40,1,1,49718.68109848485,49964.1823619403,35583.23651223777,49718.68109848485,14957.391712190916,0.0,0.0,0.0,0.0,0.0
45,1,1,43795.01176557754,43447.11509748047,31629.543569023568,43233.63573829028,16791.24617499596,0.0,1.0,0.0,1.0,0.0
50,1,1,39774.94487676767,39971.34588895522,28466.58921118881,39774.94487676767,14300.335024676851,0.0,0.0,0.0,0.0,0.0
