instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,50.0,10,1,2,10.0,0.0,0.067,478632.211,0.0067,10,714376.4343
m8a.medium,us-east-1b,10,50.0,10,1,4,10.0,0.0,0.067,478632.211,0.0067,10,714376.4343
m8a.xlarge,us-east-1b,5,15.0,10,2,2,10.0,0.0,0.135,478632.211,0.0135,5,354542.3785
m8a.16xlarge,us-east-1b,2,1.0,17,7,7,18.0,1.0,0.8712,861537.9798,0.0484,2,54939.4182
m8a.medium,us-east-1b,50,50.0,50,1,2,50.0,0.0,0.335,2393161.055,0.0067,50,142875.2869
m8a.medium,us-east-1b,50,50.0,50,1,4,50.0,0.0,0.335,2393161.055,0.0067,50,142875.2869
m8a.xlarge,us-east-1b,25,15.0,50,2,2,50.0,0.0,0.675,2393161.055,0.0135,25,70908.4757
m8a.24xlarge,us-east-1c,3,1.0,75,3,5,96.0,21.0,1.9728,4594869.2256,0.0206,3,24261.5679
m8a.medium,us-east-1b,100,50.0,100,1,2,100.0,0.0,0.67,4786322.11,0.0067,100,71437.6434
m8a.medium,us-east-1b,100,50.0,100,1,4,100.0,0.0,0.67,4786322.11,0.0067,100,71437.6434
m8a.xlarge,us-east-1b,50,15.0,100,2,2,100.0,0.0,1.35,4786322.11,0.0135,50,35454.2379
m8a.xlarge,us-east-1b,115,15.0,115,4,2,115.0,0.0,3.105,5504270.4265,0.027,115,15414.886
m8a.24xlarge,us-east-1c,5,1.0,287,1,6,320.0,33.0,3.288,15316230.752,0.0103,5,14556.9407
m8a.medium,us-east-1b,400,50.0,400,1,2,400.0,0.0,2.68,19145288.44,0.0067,400,17859.4109
m8a.medium,us-east-1b,400,50.0,400,1,4,400.0,0.0,2.68,19145288.44,0.0067,400,17859.4109
m8a.xlarge,us-east-1b,200,15.0,400,2,2,400.0,0.0,5.4,19145288.44,0.0135,200,8863.5595
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,7.2078,24104220.321,0.0141,3,6557.2265
m8a.medium,us-east-1b,1000,50.0,1000,1,2,1000.0,0.0,6.7,47863221.1,0.0067,1000,7143.7643
m8a.medium,us-east-1b,1000,50.0,1000,1,4,1000.0,0.0,6.7,47863221.1,0.0067,1000,7143.7643
m8a.xlarge,us-east-1b,500,15.0,1000,2,2,1000.0,0.0,13.5,47863221.1,0.0135,500,3545.4238
