pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,234388.06797619045,234388.06797619045,205398.06735849055,205398.06735849055,0.0,0.0,0.0,0.0
10,1,4,127516.82454663211,7969.682892690514,106869.70875675675,106869.70875675675,0.0,182.0,0.0,0.0
10,2,2,82464.04710184182,9165.46044718352,58742.19402985075,19524.392300823492,0.0,86.0,0.0,22.0
17,7,7,13206.716516594892,9165.46044773486,11106.327333578956,9762.196150411748,1.0,10.0,0.0,1.0
50,1,2,46877.61360476191,46877.61360476191,41079.6134754717,41079.6134754717,0.0,0.0,0.0,0.0
50,1,4,25723.278957407892,7969.682892690514,21373.941755675674,21373.941755675674,0.0,142.0,0.0,0.0
50,2,2,17330.071149523646,9165.46044718352,11748.438805970149,9762.196150411746,0.0,46.0,0.0,14.0
75,3,5,7630.045696083568,6088.41586696072,3376.8571428571427,4881.098075205874,0.0,21.0,0.0,9.0
100,1,2,23438.806802380954,23438.806802380954,20539.806738679246,20539.806738679246,0.0,0.0,0.0,0.0
100,1,4,12861.639478703946,7969.682892690514,10686.970878378379,10686.970878378379,0.0,92.0,0.0,0.0
100,2,2,8750.91604763677,6088.4158669607195,5874.219402985074,4881.098075205873,0.0,44.0,0.0,28.0
115,4,2,3771.9177982198657,3642.5226123578746,2202.2981366459626,2440.5490376029366,0.0,5.0,0.0,13.0
287,1,6,4007.574405336375,3611.4528956148715,2825.7577857412257,2934.1613032232985,0.0,33.0,0.0,1.0
400,1,2,5051.349888375,3547.217845889563,5134.951684610849,5134.951684610849,0.0,142.0,0.0,0.0
400,1,4,3222.35641804419,2656.560964230171,2671.7427195945947,2671.7427195945947,0.0,176.0,0.0,0.0
400,2,2,2172.2444527796,2009.64393634454,1468.5548507462686,1501.8763308325765,0.0,32.0,0.0,16.0
439,1,9,2272.527778532056,1978.1048272322305,1060.779827150312,1600.4516199488066,0.0,67.0,0.0,23.0
1000,1,2,1822.5421473781626,1782.729985406149,2053.9806738584907,2053.9806738584907,0.0,22.0,0.0,0.0
1000,1,4,1527.7236987879992,1328.2804821150855,1068.697087837838,1068.697087837838,0.0,152.0,0.0,0.0
1000,2,2,858.1242882240036,851.5843050301743,587.4219402985075,610.1372594007341,0.0,8.0,0.0,24.0
