pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,529683.5787183543,1464288.582733813,903146.6834862385,1049155.2216494845,0.0,3.0,0.0,1.0,0.0
5,1,1,400149.46822308685,264841.7894580696,292857.7162589928,301048.89475025487,207870.51333333334,0.0,3.0,0.0,1.0,0.0
6,1,1,350534.05427574174,264841.7894580696,244048.09692246205,301048.89475025487,115156.52631578948,0.0,2.0,0.0,0.0,0.0
10,1,1,210938.89212350344,176561.19295007034,146428.85820143885,180629.3367889908,145257.50793746242,0.0,2.0,0.0,0.0,0.0
14,1,1,150860.7579025301,132420.89470431168,104592.04155043312,129020.9548773638,89982.86180948491,0.0,2.0,0.0,0.0,0.0
15,1,1,136541.74667850274,132420.89470431168,97619.23878497203,112893.33550745412,74518.13516938196,0.0,1.0,0.0,1.0,0.0
17,1,1,122625.03500297756,105936.71575949366,86134.62246396653,100349.63158341829,52625.53257117812,0.0,3.0,0.0,1.0,0.0
20,1,1,105936.71575949366,105936.71575949366,73214.42908273381,90314.66841743118,64624.4885772714,0.0,0.0,0.0,0.0,0.0
25,1,1,83823.7256270669,75669.08269019633,58571.54326330935,69472.8218609196,37777.18840904005,0.0,3.0,0.0,1.0,0.0
30,1,1,70520.33322800366,66210.44735215584,48809.61939248601,60209.778939857286,27278.093722369584,0.0,2.0,0.0,0.0,0.0
35,1,1,59695.594019688055,58853.73097847321,41836.81662017325,50174.81578463019,24635.308676001416,0.0,1.0,0.0,1.0,0.0
40,1,1,52968.35788370253,52968.35788370253,36607.214541366906,45157.33420871559,17750.601237106213,0.0,0.0,0.0,0.0,0.0
45,1,1,46797.90367445432,44140.29823477057,32539.746261657343,39267.247138447136,15809.569540161361,0.0,3.0,0.0,1.0,0.0
50,1,1,42337.17235614013,40744.89068000524,29285.77163453237,36125.86736513761,15924.246105470029,0.0,2.0,0.0,0.0,0.0
