instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0193,20353.6113,0.0193,1,1054591.2583
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.0965,101768.0564,0.0193,5,210918.2517
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1158,122121.6677,0.0193,6,175765.2097
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.193,203536.1129,0.0193,10,105459.1258
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2702,284950.558,0.0193,14,75327.947
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.2895,305304.1693,0.0193,15,70306.0839
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3281,346011.3919,0.0193,17,62034.7799
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.386,407072.2257,0.0193,20,52729.5629
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.4825,508840.2821,0.0193,25,42183.6503
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.579,610608.3386,0.0193,30,35153.0419
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.6755,712376.395,0.0193,35,30131.1788
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.772,814144.4514,0.0193,40,26364.7815
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.8685,915912.5079,0.0193,45,23435.3613
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.965,1017680.5643,0.0193,50,21091.8252
