pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,933651.8944954128,712255.3659574469,933651.8944954128,602097.7889908256,933651.8944954128,0.0,1.0,0.0,1.0,0.0
5,1,1,266420.7599309154,237418.45520094567,186730.3787155963,200699.26316683655,241215.98123534006,0.0,1.0,0.0,1.0,0.0
6,1,1,237418.45520094567,237418.45520094567,155608.64895514783,200699.26316683655,147406.43846323204,0.0,0.0,0.0,0.0,0.0
10,1,1,142451.073106383,142451.073106383,93365.18940366972,120419.55785932721,74302.6516170213,0.0,0.0,0.0,0.0,0.0
14,1,1,100709.99452037133,100709.99452037133,66689.42098857892,86013.96991824252,60449.26131739039,0.0,0.0,0.0,0.0,0.0
15,1,1,89771.98924063728,87840.46754460772,62243.4595922528,75262.22367163608,58826.37533315446,0.0,1.0,0.0,1.0,0.0
17,1,1,78438.86751860508,77887.39456336279,54920.69964445574,66899.75438894553,30093.27207922947,0.0,1.0,0.0,1.0,0.0
20,1,1,69960.2971368861,69960.2971368861,46682.59469036697,60209.77894495412,32987.78299172251,0.0,0.0,0.0,0.0,0.0
25,1,1,53595.9048683465,53595.9048683465,37346.07575045871,46315.2145739464,30125.836550130913,1.0,1.0,0.0,1.0,0.0
30,1,1,46365.65399353647,46365.65399353647,31121.7297961264,40139.852626571526,14503.076934407763,0.0,0.0,0.0,0.0,0.0
35,1,1,38562.38011813795,38562.38011813795,26675.768395431565,33449.87718975347,15567.612950258655,1.0,1.0,0.0,1.0,0.0
40,1,1,34672.192835318485,34672.192835318485,23341.297345183484,30104.88947247706,12294.150731318787,0.0,0.0,0.0,0.0,0.0
45,1,1,30115.15129777681,30115.15129777681,20747.819864084267,26178.164758964755,8091.60478266382,1.0,1.0,0.0,1.0,0.0
50,1,1,27689.000977667492,27689.000977667492,18673.037877064216,24083.911576758408,9363.567011622352,0.0,0.0,0.0,0.0,0.0
