pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1464288.582733813,509528.1914003045,1464288.582733813,878955.2544642857,1027960.1666666666,0.0,3.0,0.0,1.0,0.0
5,1,1,387581.95979899494,254764.0957952816,292857.7162589928,292985.08506944444,214246.90944785275,0.0,3.0,0.0,1.0,0.0
6,1,1,336442.23299832497,254764.0957952816,244048.09692246205,292985.08506944444,264322.1787768695,0.0,2.0,0.0,0.0,0.0
10,1,1,202639.23837772396,169842.7305090479,146428.85820143885,175791.05098214283,135785.9672287802,0.0,2.0,0.0,0.0,0.0
14,1,1,144980.5204788715,127382.04787385845,104592.04155043312,125565.03644314871,79748.05687164444,0.0,2.0,0.0,0.0,0.0
15,1,1,131803.1513567552,127382.04787385845,97619.23878497203,109869.40687779017,106260.23099194362,0.0,1.0,0.0,1.0,0.0
17,1,1,118193.33876145325,101905.63829528158,86134.62246396653,97661.69502314815,70003.47600930452,0.0,3.0,0.0,1.0,0.0
20,1,1,101905.63829528158,101905.63829528158,73214.42908273381,87895.52551339284,31428.992414780118,0.0,0.0,0.0,0.0,0.0
25,1,1,80742.72615535407,72789.74164414626,58571.54326330935,67611.94270393069,38371.140398959236,0.0,3.0,0.0,1.0,0.0
30,1,1,67806.36456012423,63691.023936929225,48809.61939248601,58597.017003968256,31205.73749310788,0.0,2.0,0.0,0.0,0.0
35,1,1,57507.074288765165,56614.2434983182,41836.81662017325,48830.847504684745,25530.13023832484,0.0,1.0,0.0,1.0,0.0
40,1,1,50952.81915144596,50952.81915144596,36607.214541366906,43947.76275669642,17711.1005945758,0.0,0.0,0.0,0.0,0.0
45,1,1,45050.76499532386,42460.68262461949,32539.746261657343,38215.445875810154,15955.052838076863,0.0,3.0,0.0,1.0,0.0
50,1,1,40715.15711748966,39194.476270568215,29285.77163453237,35158.21020357143,9382.234096066164,0.0,2.0,0.0,0.0,0.0
