pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,226305.72080459772,226305.72080459772,189323.43599999996,189323.43599999996,0.0,0.0,0.0,0.0
10,1,4,139610.24259342637,88162.81637293917,99853.0107070707,64950.38148817345,0.0,6.0,0.0,6.0
10,2,2,99338.33026782832,21925.0399188092,58049.070796460175,38026.34782608696,0.0,38.0,0.0,6.0
17,7,7,16403.76647996013,12957.718894688103,8169.137365602556,8986.498767010688,0.0,5.0,0.0,1.0
50,1,2,45261.144170114945,45261.144170114945,37864.687203478265,37864.687203478265,0.0,0.0,0.0,0.0
50,1,4,27989.201646803904,6047.992579925298,19970.602145454544,16237.595372043363,0.0,182.0,0.0,14.0
50,2,2,20833.01654598362,18766.73283955133,11609.814159292035,9506.58695652174,0.0,6.0,0.0,14.0
75,3,5,8912.839765296274,5701.549903772151,3695.518309859155,4936.318826037877,0.0,42.0,0.0,5.0
100,1,2,22630.572085057473,22630.572085057473,18932.343602608697,18932.343602608697,0.0,0.0,0.0,0.0
100,1,4,13913.276522988506,6047.992579925298,9985.301073232324,9278.625926881923,0.0,132.0,0.0,12.0
100,2,2,10325.668662373382,8654.020900683101,5804.907079646017,5432.335403726708,0.0,20.0,0.0,12.0
115,4,2,4362.946223010944,4340.615674745852,2410.1206368646663,2535.089855072464,0.0,1.0,0.0,5.0
287,1,6,4387.996944102543,4217.869121766802,2671.224156833502,2709.5783804119724,0.0,11.0,0.0,1.0
400,1,2,5298.456165124541,3538.8947159281606,4733.085900597826,4733.085900597826,0.0,182.0,0.0,0.0
400,1,4,3487.4250310685316,3419.7908496732025,2496.325268308081,2598.0152595269383,0.0,8.0,0.0,0.0
400,2,2,2442.687679026256,2185.5151995967594,1451.2267699115043,1521.0539130434784,0.0,44.0,0.0,0.0
439,1,9,2379.9269181098616,2286.2238965684455,953.1319799976376,1477.951843869226,0.0,18.0,0.0,23.0
1000,1,2,1981.9880483498612,1980.2483278745283,1893.234360252174,1893.234360252174,0.0,0.0,0.0,0.0
1000,1,4,1389.2293976349486,1389.2293976349486,998.5301073232323,1030.9584363202137,0.0,0.0,0.0,8.0
1000,2,2,883.3932895604681,823.1000850062079,580.4907079646018,603.5928226363009,0.0,66.0,0.0,8.0
