pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,243069.10753086416,243069.10753086416,224455.62,224455.62,0.0,0.0,0.0,0.0
10,1,4,162169.94345549739,9181.234614350982,108037.68371584699,18607.902235294117,0.0,182.0,0.0,54.0
10,2,2,86953.22084840512,10599.782581000583,56710.76368876081,22826.394849785407,0.0,86.0,0.0,22.0
17,7,7,15335.347307808868,10599.782581638208,10839.969192584695,11413.197424892704,1.0,10.0,0.0,1.0
50,1,2,48613.821516049386,48613.821516049386,44891.12400412371,44891.12400412371,0.0,0.0,0.0,0.0
50,1,4,32433.988691099476,9181.234614350982,21607.536747540984,18607.902235294117,0.0,142.0,0.0,14.0
50,2,2,19805.036380597016,10599.782581000583,11342.152737752162,11413.197424892704,0.0,46.0,0.0,14.0
75,3,5,8697.988288796487,7013.3155370771165,3315.8735639972047,5706.598712446353,0.0,21.0,0.0,9.0
100,1,2,24157.788606134967,24157.788606134967,22445.562003092782,22445.562003092782,0.0,0.0,0.0,0.0
100,1,4,16174.65232375979,9181.234614350982,10803.76837431694,9303.951117647059,0.0,92.0,0.0,28.0
100,2,2,10117.641749104414,7013.315537077116,5671.076368876081,5706.598712446352,0.0,44.0,0.0,28.0
115,4,2,4267.0323258921035,4182.794406173997,2162.5262373767996,2853.299356223176,0.0,5.0,0.0,13.0
287,1,6,4421.632202845367,3029.0873968028127,3039.2594851083404,3487.5818539645306,0.0,131.0,0.0,1.0
400,1,2,5396.052200529298,4870.086395231088,5611.390500708762,5611.390500708762,0.0,42.0,0.0,0.0
400,1,4,4391.600294713996,3060.4115381169936,2700.942093579235,2658.2717478991594,0.0,176.0,0.0,48.0
400,2,2,2495.2765678589126,2314.535968031758,1417.7690922190202,1755.87652690657,0.0,32.0,0.0,16.0
439,1,9,2521.6099387554063,2466.15451653064,1231.7798539313733,1902.3173749002342,0.0,14.0,0.0,23.0
1000,1,2,2052.811239186522,1918.3311829005552,2244.556200298969,2244.556200298969,0.0,68.0,0.0,0.0
1000,1,4,1756.6401178855986,1530.2057690584968,1080.376837431694,1162.9938897058823,0.0,152.0,0.0,24.0
1000,2,2,990.5237286719754,942.7549190665972,567.1076368876081,713.324839055794,0.0,56.0,0.0,24.0
