instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.079,203536.1129,0.0079,10,257640.6492
m7g.16xlarge,us-west-2b,1,50.0,10,1,4,64.0,54.0,0.9015,1639536.484,0.0141,1,28416.8137
c8gn.2xlarge,us-west-2d,3,35.0,10,2,2,12.0,2.0,0.2322,369419.3826,0.0194,3,132579.4511
c8gn.2xlarge,us-west-2d,17,35.0,17,7,7,17.0,0.0,1.3158,523344.1254,0.0774,17,23396.3737
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.395,1017680.5643,0.0079,50,51528.1298
m7g.16xlarge,us-west-2b,1,50.0,50,1,4,64.0,14.0,0.9015,1639536.484,0.0141,1,28416.8137
c8gn.2xlarge,us-west-2d,13,35.0,50,2,2,52.0,2.0,1.0062,1600817.3246,0.0194,13,30595.258
c8gn.16xlarge,us-west-2d,4,35.0,75,3,5,84.0,9.0,2.8348,2585935.6782,0.0337,4,10859.6545
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.79,2035361.1286,0.0079,100,25764.0649
m7g.16xlarge,us-west-2b,2,50.0,100,1,4,128.0,28.0,1.803,3279072.968,0.0141,2,14208.4069
c8gn.2xlarge,us-west-2d,25,35.0,100,2,2,100.0,0.0,1.935,3078494.855,0.0194,25,15909.5341
c8gn.2xlarge,us-west-2d,58,35.0,115,4,2,116.0,1.0,4.4892,3571054.0318,0.0387,58,6857.5578
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,5.999,8165848.32,0.0187,5,4253.755
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.16,8141444.5143,0.0079,400,6441.0162
m7g.16xlarge,us-west-2b,7,50.0,400,1,4,448.0,48.0,6.3105,11476755.388,0.0141,7,4059.5448
c8gn.2xlarge,us-west-2d,100,35.0,400,2,2,400.0,0.0,7.74,12313979.42,0.0194,100,3977.3835
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,9.5984,11432187.648,0.0214,8,2658.5968
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,7.9,20353611.2857,0.0079,1000,2576.4065
m7g.16xlarge,us-west-2b,16,50.0,1000,1,4,1024.0,24.0,14.424,26232583.744,0.0141,16,1776.0509
c8gn.2xlarge,us-west-2d,250,35.0,1000,2,2,1000.0,0.0,19.35,30784948.55,0.0194,250,1590.9534
