pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1403697.3310344827,1056025.3059936909,1403697.3310344827,1020134.5958549221,1403697.3310344827,0.0,1.0,0.0,1.0,0.0
5,1,1,373288.1435028248,352008.4351559762,280739.4659310345,340044.8655728267,380883.012345679,0.0,1.0,0.0,1.0,0.0
6,1,1,340044.8655728267,352008.4351559762,233949.55498084292,340044.8655728267,223844.88248077568,0.0,0.0,0.0,0.0,0.0
10,1,1,204026.91927461137,211205.0610725552,140369.73303448278,204026.91927461137,104997.73379434757,0.0,0.0,0.0,0.0,0.0
14,1,1,147766.45488251589,150183.9487598539,100264.09500351865,145733.5137993021,62897.22962986159,0.0,0.0,0.0,0.0,0.0
15,1,1,134229.20382262996,131226.97836632692,93579.82200766283,127516.82456282382,66381.76303929651,0.0,1.0,0.0,1.0,0.0
17,1,1,119329.73756314752,116519.32538577559,82570.4311895955,113348.28852427559,58612.32379383288,0.0,1.0,0.0,1.0,0.0
20,1,1,104244.31352941177,104776.21965571203,70184.8665,102013.45966321242,33959.107215228745,0.0,0.0,0.0,0.0,0.0
25,1,1,82168.74740940401,80451.81970864991,56147.89319724138,78471.89205015788,33304.912834701056,0.0,1.0,0.0,1.0,0.0
30,1,1,69423.55935897437,69669.09923690601,46789.91100383142,68008.97310305125,24297.369080437456,0.0,0.0,0.0,0.0,0.0
35,1,1,58924.66823312069,58007.28154662201,40105.63800140746,56674.14425414188,22590.02849289756,0.0,1.0,0.0,1.0,0.0
40,1,1,52043.589367417684,52183.94728371006,35092.43325,51006.72983160621,19759.544520646836,0.0,0.0,0.0,0.0,0.0
45,1,1,45922.43609628838,45354.290993915056,31193.27400255428,44353.67811492992,11962.645827045515,0.0,1.0,0.0,1.0,0.0
50,1,1,41624.012585365854,41714.644463551405,28073.94660137931,40805.38386321243,15758.934512441157,0.0,0.0,0.0,0.0,0.0
