pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,345413.99491228064,24159.921811115033,340190.54906249995,340190.54906249995,0.0,182.0,0.0,0.0
10,1,4,389638.7230008244,24159.921811115033,157769.52999999997,22571.840632312906,0.0,182.0,0.0,182.0
10,2,2,199053.31945454545,24159.921811115033,111821.15234657038,22571.840632312906,0.0,86.0,0.0,86.0
17,7,7,32416.445198902606,24159.921811115037,18611.298321105845,22571.84063231291,1.0,10.0,0.0,10.0
50,1,2,69082.79899649124,24159.921811115033,68038.10981875,68038.10981875,0.0,142.0,0.0,0.0
50,1,4,78732.59553556556,24159.921811115033,31553.90600289855,22571.840632312906,0.0,142.0,0.0,142.0
50,2,2,39053.26719857313,24159.921811115033,22364.23046931408,22571.840632312906,0.0,46.0,0.0,46.0
75,3,5,19643.60620314406,12043.75546946217,8181.290043390427,11285.920316156455,0.0,53.0,0.0,53.0
100,1,2,34265.11806446281,24159.921811115033,34019.0549109375,34019.0549109375,0.0,92.0,0.0,0.0
100,1,4,40902.792816962356,24159.921811115033,15776.953002173912,22571.840632312906,0.0,92.0,0.0,92.0
100,2,2,23087.511193884035,12043.755469462169,11182.11523465704,11285.920316156453,0.0,92.0,0.0,92.0
115,4,2,9849.834207020624,7854.113247615738,5335.623941212072,7523.946877437636,0.0,29.0,0.0,29.0
287,1,6,15376.139338929013,11635.444879369768,5421.576442593694,11285.920316156453,1.0,97.0,0.0,97.0
400,1,2,11509.953700994805,7854.113247615738,8504.763727636719,8504.763727636719,0.0,176.0,0.0,0.0
400,1,4,11483.577622681607,7854.113247615738,3944.2382504981883,7523.946877437636,0.0,176.0,0.0,176.0
400,2,2,5553.364539002467,5328.782156205194,2795.52880866426,4514.368126462582,0.0,16.0,0.0,80.0
439,1,9,8818.908644785699,7641.2101434045235,2021.6655898604604,7523.946877437636,0.0,71.0,0.0,71.0
1000,1,2,4379.13902095926,4274.857914350682,3401.905491078125,3401.905491078125,0.0,24.0,0.0,0.0
1000,1,4,4376.392313618267,4274.857914350682,1577.695300210145,3761.973438718818,0.0,24.0,0.0,152.0
1000,2,2,2104.197583374657,1861.1738015169237,1118.211523465704,2051.985512028446,0.0,122.0,0.0,56.0
