instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1d,10,30.0,10,1,2,10.0,0.0,0.148,196786.35,0.0148,10,132963.75
m6g.medium,ap-northeast-1d,10,5.0,10,1,4,10.0,0.0,0.15,197708.9612,0.015,10,131805.9742
c6gd.large,ap-northeast-1d,10,1.0,10,2,2,10.0,0.0,0.308,196786.35,0.0308,10,63891.6721
m8a.2xlarge,ap-northeast-1c,17,1.0,17,7,7,17.0,0.0,1.1271,813674.7587,0.0663,17,42465.8159
c6g.medium,ap-northeast-1d,50,30.0,50,1,2,50.0,0.0,0.74,983931.75,0.0148,50,26592.75
m6g.medium,ap-northeast-1d,50,5.0,50,1,4,50.0,0.0,0.75,988544.8062,0.015,50,26361.1948
c6gd.large,ap-northeast-1d,50,1.0,50,2,2,50.0,0.0,1.54,983931.75,0.0308,50,12778.3344
m8a.xlarge,ap-northeast-1c,75,1.0,75,3,5,75.0,0.0,2.55,3589741.5825,0.034,75,18769.8906
c6g.medium,ap-northeast-1d,100,30.0,100,1,2,100.0,0.0,1.48,1967863.5,0.0148,100,13296.375
m6g.medium,ap-northeast-1d,100,5.0,100,1,4,100.0,0.0,1.5,1977089.6125,0.015,100,13180.5974
c6gd.large,ap-northeast-1d,100,1.0,100,2,2,100.0,0.0,3.08,1967863.5,0.0308,100,6389.1672
m8a.xlarge,ap-northeast-1c,115,1.0,115,4,2,115.0,0.0,3.91,5504270.4265,0.034,115,12241.233
r7a.medium,ap-northeast-1c,287,50.0,287,1,6,287.0,0.0,8.0647,9625846.6233,0.0281,287,4158.8076
c6g.medium,ap-northeast-1d,400,30.0,400,1,2,400.0,0.0,5.92,7871454.0,0.0148,400,3324.0937
m6g.medium,ap-northeast-1d,400,5.0,400,1,4,400.0,0.0,6.0,7908358.45,0.015,400,3295.1494
c6gd.large,ap-northeast-1d,400,1.0,400,2,2,400.0,0.0,12.32,7871454.0,0.0308,400,1597.2918
m8a.xlarge,ap-northeast-1c,439,1.0,439,1,9,439.0,0.0,14.926,21011954.0629,0.034,439,3206.7011
c6g.medium,ap-northeast-1d,1000,30.0,1000,1,2,1000.0,0.0,14.8,19678635.0,0.0148,1000,1329.6375
m6g.medium,ap-northeast-1d,1000,5.0,1000,1,4,1000.0,0.0,15.0,19770896.125,0.015,1000,1318.0597
c6gd.large,ap-northeast-1d,1000,1.0,1000,2,2,1000.0,0.0,30.8,19678635.0,0.0308,1000,638.9167
