instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.096,217721.9514,0.0096,10,226793.6994
m6g.16xlarge,eu-west-1c,1,50.0,10,1,4,64.0,54.0,1.1083,1265337.352,0.0173,1,17838.939
c6g.16xlarge,eu-west-1a,1,50.0,10,2,2,32.0,22.0,0.9074,629716.32,0.0284,1,21686.836
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,1.8148,354215.43,0.1008,2,10843.418
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.48,1088609.7571,0.0096,50,45358.7399
m6g.16xlarge,eu-west-1c,1,50.0,50,1,4,64.0,14.0,1.1083,1265337.352,0.0173,1,17838.939
c6g.16xlarge,eu-west-1a,2,50.0,50,2,2,64.0,14.0,1.8148,1259432.64,0.0284,2,10843.418
c6g.12xlarge,eu-west-1a,5,50.0,75,3,5,80.0,5.0,3.447,1574290.8,0.0431,5,5708.9164
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,0.96,2177219.5143,0.0096,100,22679.3699
m6g.16xlarge,eu-west-1c,2,50.0,100,1,4,128.0,28.0,2.2166,2530674.704,0.0173,2,8919.4695
c6g.16xlarge,eu-west-1a,4,50.0,100,2,2,128.0,28.0,3.6296,2518865.28,0.0284,4,5421.709
c6g.16xlarge,eu-west-1a,8,50.0,115,4,2,128.0,13.0,7.2592,2518865.28,0.0567,8,2710.8545
r6g.12xlarge,eu-west-1b,6,10.0,287,1,6,288.0,1.0,5.895,5652293.22,0.0205,6,3329.2652
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,3.84,8708878.0571,0.0096,400,5669.8425
m6g.16xlarge,eu-west-1c,7,50.0,400,1,4,448.0,48.0,7.7581,8857361.464,0.0173,7,2548.4199
c6g.16xlarge,eu-west-1a,13,50.0,400,2,2,416.0,16.0,11.7962,8186312.16,0.0284,13,1668.2182
r6g.12xlarge,eu-west-1b,11,10.0,439,1,9,462.0,23.0,10.8075,9067220.3738,0.0234,11,1815.9628
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,9.6,21772195.1429,0.0096,1000,2267.937
m6g.16xlarge,eu-west-1c,16,50.0,1000,1,4,1024.0,24.0,17.7328,20245397.632,0.0173,16,1114.9337
c6g.16xlarge,eu-west-1a,32,50.0,1000,2,2,1024.0,24.0,29.0368,20150922.24,0.0284,32,677.7136
