pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1366014.1812080536,1062730.2285714287,1366014.1812080536,989376.768844221,1366014.1812080536,0.0,1.0,0.0,1.0,0.0
5,1,1,362369.2946983547,354243.40934744274,273202.83597315435,329792.25656058063,224147.92195121956,0.0,1.0,0.0,1.0,0.0
6,1,1,354243.40934744274,354243.40934744274,227669.03001491426,329792.25656058063,229366.23621103118,0.0,0.0,0.0,0.0,0.0
10,1,1,212546.04558730157,212546.04558730157,136601.41805369128,197875.3538693467,84216.35767295597,0.0,0.0,0.0,0.0,0.0
14,1,1,151818.60398445092,151818.60398445092,97572.44144637721,141339.53850887087,49101.6106442577,0.0,0.0,0.0,0.0,0.0
15,1,1,132841.2784970238,132841.2784970238,91067.61202087994,123672.09618404521,70464.58081786387,1.0,1.0,0.0,1.0,0.0
17,1,1,118081.13644914755,118081.13644914755,80353.77531873387,109930.75218686022,60603.08917117079,1.0,1.0,0.0,1.0,0.0
20,1,1,106273.02279365079,106273.02279365079,68300.70901006712,98937.67695979898,55558.92932820362,0.0,0.0,0.0,0.0,0.0
25,1,1,81748.47907391754,81748.47907391754,54640.56720536913,76105.90535517827,27588.475701292486,1.0,1.0,0.0,1.0,0.0
30,1,1,70848.68186948854,70848.68186948854,45533.80601043997,65958.4513009492,26215.037797205117,0.0,0.0,0.0,0.0,0.0
35,1,1,59040.56821967471,59040.56821967471,39028.976578550886,54965.376085675285,19148.607019495914,1.0,1.0,0.0,1.0,0.0
40,1,1,53136.51140079365,53136.51140079365,34150.35450503356,49468.83847989949,14424.958298104955,0.0,0.0,0.0,0.0,0.0
45,1,1,46205.662087796685,46205.662087796685,30355.870673626647,43016.38128734409,16003.369019063251,1.0,1.0,0.0,1.0,0.0
50,1,1,42509.20912,42509.20912,27320.283605369128,39575.07078190955,11306.798071032184,0.0,0.0,0.0,0.0,0.0
