pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,937954.4377880184,655107.6751467711,937954.4377880184,582502.8905325443,920977.886877828,0.0,1.0,0.0,1.0,0.0
5,1,1,221966.41007838745,218369.2249402044,187590.8873732719,194167.6303418803,241593.7666405638,0.0,1.0,0.0,1.0,0.0
6,1,1,218369.2249402044,218369.2249402044,156325.7395033282,194167.6303418803,122145.7078511459,0.0,0.0,0.0,0.0,0.0
10,1,1,131021.5349510763,131021.5349510763,93795.4437327189,116500.57816568046,119579.55038759689,0.0,0.0,0.0,0.0,0.0
14,1,1,93586.81067534645,93586.81067534645,66996.74550926361,83214.69870788552,48049.33677447587,0.0,0.0,0.0,0.0,0.0
15,1,1,81888.45934748043,81888.45934748043,62530.29581157194,72812.86136279585,61063.302054853404,1.0,1.0,0.0,1.0,0.0
17,1,1,72789.7416467348,72789.7416467348,55173.79042622742,64722.54344729345,47153.582937192936,1.0,1.0,0.0,1.0,0.0
20,1,1,65510.76747553815,65510.76747553815,46897.72185483871,58250.289097633125,31973.25900668577,0.0,0.0,0.0,0.0,0.0
25,1,1,50392.89805926423,50392.89805926423,37518.17748202765,44807.91469136235,21812.876726044222,1.0,1.0,0.0,1.0,0.0
30,1,1,43673.84498804089,43673.84498804089,31265.14790578597,38833.52606180144,19814.985223236934,0.0,0.0,0.0,0.0,0.0
35,1,1,36394.87082034742,36394.87082034742,26798.698203705448,32361.27171908101,15214.997955850095,1.0,1.0,0.0,1.0,0.0
40,1,1,32755.383740215264,32755.383740215264,23448.860927419355,29125.144548816563,9050.89298042619,0.0,0.0,0.0,0.0,0.0
45,1,1,28482.942382888366,28482.942382888366,20843.431937190646,25326.212651424485,10167.207113651013,1.0,1.0,0.0,1.0,0.0
50,1,1,26204.30699178082,26204.30699178082,18759.088742857144,23300.11563786982,8235.131976680916,0.0,0.0,0.0,0.0,0.0
