instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.4xlarge,us-east-1c,1,1.0,10,1,2,16.0,6.0,0.1121,765811.5376,0.007,1,426968.9661
m8a.4xlarge,us-east-1c,1,1.0,10,1,4,16.0,6.0,0.1121,765811.5376,0.007,1,426968.9661
m8a.4xlarge,us-east-1c,2,1.0,10,2,2,16.0,6.0,0.2242,765811.5376,0.014,2,213484.4831
m8a.metal-48xl,us-east-1d,1,1.0,17,7,7,27.0,10.0,1.3706,1292306.9697,0.0508,1,34921.3637
m8a.4xlarge,us-east-1c,4,1.0,50,1,2,64.0,14.0,0.4484,3063246.1504,0.007,4,106742.2415
m8a.4xlarge,us-east-1c,4,1.0,50,1,4,64.0,14.0,0.4484,3063246.1504,0.007,4,106742.2415
m8a.4xlarge,us-east-1c,7,1.0,50,2,2,56.0,6.0,0.7847,2680340.3816,0.014,7,60995.5666
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.7412,6126492.3008,0.0214,2,17460.6819
m8a.4xlarge,us-east-1c,7,1.0,100,1,2,112.0,12.0,0.7847,5360680.7632,0.007,7,60995.5666
m8a.4xlarge,us-east-1c,7,1.0,100,1,4,112.0,12.0,0.7847,5360680.7632,0.007,7,60995.5666
m8a.4xlarge,us-east-1c,13,1.0,100,2,2,104.0,4.0,1.4573,4977774.9944,0.014,13,32843.7666
m8a.4xlarge,us-east-1c,29,1.0,115,4,2,116.0,1.0,3.2509,5552133.6476,0.028,29,14723.0678
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,4.1118,18379476.9024,0.0107,3,11640.4546
m8a.4xlarge,us-east-1c,25,1.0,400,1,2,400.0,0.0,2.8025,19145288.44,0.007,25,17078.7586
m8a.4xlarge,us-east-1c,25,1.0,400,1,4,400.0,0.0,2.8025,19145288.44,0.007,25,17078.7586
m8a.4xlarge,us-east-1c,50,1.0,400,2,2,400.0,0.0,5.605,19145288.44,0.014,50,8539.3793
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,7.5744,24104220.321,0.0149,3,6239.8576
m8a.4xlarge,us-east-1c,63,1.0,1000,1,2,1008.0,8.0,7.0623,48246126.8688,0.007,63,6777.2852
m8a.4xlarge,us-east-1c,63,1.0,1000,1,4,1008.0,8.0,7.0623,48246126.8688,0.007,63,6777.2852
m8a.4xlarge,us-east-1c,125,1.0,1000,2,2,1000.0,0.0,14.0125,47863221.1,0.014,125,3415.7517
