instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.medium,us-east-1b,10,50.0,10,1,2,10.0,0.0,0.071,478632.211,0.0071,10,674129.8746
m8a.medium,us-east-1b,10,50.0,10,1,4,10.0,0.0,0.071,478632.211,0.0071,10,674129.8746
m8a.large,us-east-1b,10,20.0,10,2,2,10.0,0.0,0.142,478632.211,0.0142,10,337064.9373
m8a.2xlarge,us-east-1b,17,1.0,17,7,7,17.0,0.0,0.9741,813674.7587,0.0573,17,49135.8393
m8a.medium,us-east-1b,50,50.0,50,1,2,50.0,0.0,0.355,2393161.055,0.0071,50,134825.9749
m8a.medium,us-east-1b,50,50.0,50,1,4,50.0,0.0,0.355,2393161.055,0.0071,50,134825.9749
m8a.large,us-east-1b,50,20.0,50,2,2,50.0,0.0,0.71,2393161.055,0.0142,50,67412.9875
m8a.xlarge,us-east-1b,75,15.0,75,3,5,75.0,0.0,2.1075,3589741.5825,0.0281,75,22710.8997
m8a.medium,us-east-1b,100,50.0,100,1,2,100.0,0.0,0.71,4786322.11,0.0071,100,67412.9875
m8a.medium,us-east-1b,100,50.0,100,1,4,100.0,0.0,0.71,4786322.11,0.0071,100,67412.9875
m8a.large,us-east-1b,100,20.0,100,2,2,100.0,0.0,1.42,4786322.11,0.0142,100,33706.4937
m8a.xlarge,us-east-1b,115,15.0,115,4,2,115.0,0.0,3.2315,5504270.4265,0.0281,115,14811.4563
m8a.large,us-east-1b,287,20.0,287,1,6,287.0,0.0,4.0754,13736744.4557,0.0142,287,11744.4229
m8a.medium,us-east-1b,400,50.0,400,1,2,400.0,0.0,2.84,19145288.44,0.0071,400,16853.2469
m8a.medium,us-east-1b,400,50.0,400,1,4,400.0,0.0,2.84,19145288.44,0.0071,400,16853.2469
m8a.large,us-east-1b,400,20.0,400,2,2,400.0,0.0,5.68,19145288.44,0.0142,400,8426.6234
x2gd.medium,us-east-1f,439,50.0,439,1,9,439.0,0.0,7.6825,8688468.3354,0.0175,439,2576.1796
m8a.medium,us-east-1b,1000,50.0,1000,1,2,1000.0,0.0,7.1,47863221.1,0.0071,1000,6741.2987
m8a.medium,us-east-1b,1000,50.0,1000,1,4,1000.0,0.0,7.1,47863221.1,0.0071,1000,6741.2987
m8a.large,us-east-1b,1000,20.0,1000,2,2,1000.0,0.0,14.2,47863221.1,0.0142,1000,3370.6494
