pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,569435.8686746988,29832.214290222808,271381.4838666667,271381.4838666667,0.0,182.0,0.0,0.0
10,1,4,569435.8686746988,29832.214290222808,147544.00089552236,147544.00089552236,0.0,182.0,0.0,0.0
10,2,2,280327.2663107948,29832.214290222808,116772.77153846153,118906.71514098108,0.0,86.0,0.0,2.0
17,7,7,39203.866370659984,29832.21429022281,20983.53796806024,20231.95882623554,0.0,10.0,0.0,1.0
50,1,2,89662.6662813777,29832.214290222808,54276.296762666665,54276.296762666665,0.0,142.0,0.0,0.0
50,1,4,86183.76568198396,29832.214290222808,29508.800185074626,29508.800185074626,14.0,142.0,0.0,0.0
50,2,2,56279.08680638247,29832.214290222808,23354.55430769231,27440.011186380252,0.0,46.0,0.0,2.0
75,3,5,23016.81722608141,19772.07877342704,5116.85737704918,10115.97941311777,0.0,21.0,0.0,9.0
100,1,2,56279.08680638247,29832.214290222808,27138.148381333333,27138.148381333333,0.0,92.0,0.0,0.0
100,1,4,56279.08680638247,29832.214290222808,14754.400093283582,14754.400093283582,0.0,92.0,0.0,0.0
100,2,2,28632.20276246441,28632.20276246441,11677.277153846155,14268.805816917727,0.0,0.0,0.0,0.0
115,4,2,12268.183543153795,12268.183543153795,3337.080898075553,6150.347334878332,0.0,0.0,0.0,1.0
287,1,6,19772.07877342704,19108.586197137545,4832.27465535525,4591.6825910931175,1.0,11.0,0.0,33.0
400,1,2,14159.978758463658,14159.978758463658,6784.53709525,6784.53709525,0.0,0.0,0.0,0.0
400,1,4,14159.978758463658,14159.978758463658,3688.6000233208956,3688.6000233208956,0.0,0.0,0.0,0.0
400,2,2,6336.329778445184,5927.689534035166,2919.3192884615387,3567.201454229432,0.0,26.0,0.0,0.0
439,1,9,11250.190926185998,10132.745283423379,1621.6957789168441,2869.8016194331985,0.0,49.0,0.0,9.0
1000,1,2,4858.5792071889555,4610.902693745152,2713.8148380933335,2713.8148380933335,0.0,44.0,0.0,0.0
1000,1,4,4474.9528102618715,4219.0652883084185,1475.4400093283582,1475.4400093283582,0.0,52.0,0.0,0.0
1000,2,2,2111.8951892419664,1805.7609279455617,1167.7277153846155,1426.880581691773,0.0,135.0,0.0,0.0
