instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1b,1,50.0,1,1,1,1.0,0.0,0.0211,20353.6113,0.0211,1,964626.1273
t3.medium,eu-west-1b,5,50.0,5,1,1,5.0,0.0,0.1055,101768.0564,0.0211,5,192925.2255
t3.medium,eu-west-1b,6,50.0,6,1,1,6.0,0.0,0.1266,122121.6677,0.0211,6,160771.0212
t3.medium,eu-west-1b,10,50.0,10,1,1,10.0,0.0,0.211,203536.1129,0.0211,10,96462.6127
t3.medium,eu-west-1b,14,50.0,14,1,1,14.0,0.0,0.2954,284950.558,0.0211,14,68901.8662
t3.medium,eu-west-1b,15,50.0,15,1,1,15.0,0.0,0.3165,305304.1693,0.0211,15,64308.4085
t3.medium,eu-west-1b,17,50.0,17,1,1,17.0,0.0,0.3587,346011.3919,0.0211,17,56742.7134
t3.medium,eu-west-1b,20,50.0,20,1,1,20.0,0.0,0.422,407072.2257,0.0211,20,48231.3064
t3.medium,eu-west-1b,25,50.0,25,1,1,25.0,0.0,0.5275,508840.2821,0.0211,25,38585.0451
t3.medium,eu-west-1b,30,50.0,30,1,1,30.0,0.0,0.633,610608.3386,0.0211,30,32154.2042
t3.medium,eu-west-1b,35,50.0,35,1,1,35.0,0.0,0.7385,712376.395,0.0211,35,27560.7465
t3.medium,eu-west-1b,40,50.0,40,1,1,40.0,0.0,0.844,814144.4514,0.0211,40,24115.6532
t3.medium,eu-west-1b,45,50.0,45,1,1,45.0,0.0,0.9495,915912.5079,0.0211,45,21436.1362
t3.medium,eu-west-1b,50,50.0,50,1,1,50.0,0.0,1.055,1017680.5643,0.0211,50,19292.5225
