pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,214248.53989473687,214248.53989473687,126958.93548387097,126958.93548387097,0.0,0.0,0.0,0.0
10,1,4,123594.46145637162,49800.83673469388,109838.31177777778,68672.78959708232,0.0,22.0,0.0,6.0
10,2,2,83409.12252747253,18987.81752297539,45085.88418666667,49131.67203545824,0.0,38.0,0.0,6.0
17,7,7,13863.43406392694,9307.055824848641,7779.540300514197,11512.238236124984,1.0,10.0,0.0,1.0
50,1,2,42849.70797052632,42849.70797052632,25391.787096774195,25391.787096774195,0.0,0.0,0.0,0.0
50,1,4,29674.05609977827,24900.41836734694,21967.66236,17168.19739927058,0.0,14.0,0.0,14.0
50,2,2,18161.848433976742,9493.908761487695,9017.1768384,12282.91800886456,0.0,46.0,0.0,14.0
75,3,5,7817.0661743493265,6329.272507658464,3392.2685475555554,6232.78031867509,0.0,21.0,0.0,21.0
100,1,2,21186.353968253967,21186.353968253967,12695.893548387097,12695.893548387097,0.0,0.0,0.0,0.0
100,1,4,15868.4003219482,12450.20918367347,10983.831180555555,9810.398513868904,0.0,28.0,0.0,12.0
100,2,2,9080.924216988371,6329.272507658463,4508.588418933333,7018.81029077975,0.0,44.0,0.0,12.0
115,4,2,3914.07855313067,3797.5635045950776,2212.3490528355387,3275.444802363883,0.0,5.0,0.0,5.0
287,1,6,4402.571903078823,4159.660796909995,3686.513950782301,2982.314935114272,0.0,17.0,0.0,1.0
400,1,2,4962.069841775264,4961.4585537641,3173.9733870967743,3173.9733870967743,0.0,0.0,0.0,0.0
400,1,4,3943.5053835311,2877.8042904475765,2745.9577951388887,2746.9115838832927,0.0,144.0,0.0,0.0
400,2,2,2257.913297217036,2014.6337277596572,1127.1471047666666,1965.2668814183298,0.0,48.0,0.0,0.0
439,1,9,2522.8921154737795,2378.174699811376,967.6664854725394,2181.2170166935916,0.0,28.0,0.0,2.0
1000,1,2,1871.079335983093,1750.030144340199,1269.5893548387096,1269.5893548387096,0.0,66.0,0.0,0.0
1000,1,4,1540.8113565606518,1504.7473660884111,1098.3831180555555,1090.044279318767,0.0,24.0,0.0,8.0
1000,2,2,882.6277347576652,882.6277347576652,450.85884190400003,779.8678100866388,0.0,0.0,0.0,8.0
