alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,instance_types
0.0,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.01,0.854514,333163,389886.2745373394,17,0,"{'D32pls_v5_US East_2': 4, 'D8pls_v5_US East_1': 1}"
0.02,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.03,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.04,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.05,0.854514,333163,389886.2745373394,17,0,"{'D32pls_v5_US East_2': 4, 'D8pls_v5_US East_1': 1}"
0.06,0.854514,333163,389886.2745373394,17,0,"{'D32pls_v5_US East_2': 4, 'D8pls_v5_US East_1': 1}"
0.07,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.08,0.854514,333163,389886.2745373394,17,0,"{'D32pls_v5_US East_2': 4, 'D8pls_v5_US East_1': 1}"
0.09,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.1,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.11,0.854514,333163,389886.2745373394,17,0,"{'D16pls_v5_US East_3': 8, 'D8pls_v5_US East_1': 1}"
0.12,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.13,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.14,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.15,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.16,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.17,0.9064319999999999,445270,491234.6320518253,17,0,"{'D16pls_v5_US East_3': 4, 'D64als_v6_US East_1': 1}"
0.18,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.19,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.2,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.21,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.22,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.23,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.24,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.25,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.26,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.27,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
0.28,1.008616,576976,572047.3797758513,18,1,{'D64als_v6_US East_1': 2}
