instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.small,us-west-2d,10,50.0,10,1,2,10.0,0.0,0.081,203536.1129,0.0081,10,251279.1517
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.143,197708.9612,0.0143,10,138258.0149
c6a.large,us-west-2d,10,50.0,10,2,2,10.0,0.0,0.278,303609.206,0.0278,10,109211.9446
c8gn.2xlarge,us-west-2d,17,30.0,17,7,7,17.0,0.0,1.258,523344.1254,0.074,17,24471.3422
t3.small,us-west-2d,50,50.0,50,1,2,50.0,0.0,0.405,1017680.5643,0.0081,50,50255.8303
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.715,988544.8062,0.0143,50,27651.603
c6a.large,us-west-2d,50,50.0,50,2,2,50.0,0.0,1.39,1518046.03,0.0278,50,21842.3889
c5ad.xlarge,us-west-2d,75,25.0,75,3,5,75.0,0.0,4.8825,1755721.6875,0.0651,75,4794.5975
t3.small,us-west-2d,100,50.0,100,1,2,100.0,0.0,0.81,2035361.1286,0.0081,100,25127.9152
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.43,1977089.6125,0.0143,100,13825.8015
c6a.large,us-west-2d,100,50.0,100,2,2,100.0,0.0,2.78,3036092.06,0.0278,100,10921.1945
c5ad.xlarge,us-west-2d,115,25.0,115,4,2,115.0,0.0,7.4865,2692106.5875,0.0651,115,3126.9114
r7g.medium,us-west-2a,287,50.0,287,1,6,287.0,0.0,5.6826,7323745.212,0.0198,287,4490.5987
t3.small,us-west-2d,400,50.0,400,1,2,400.0,0.0,3.24,8141444.5143,0.0081,400,6281.9788
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,5.72,7908358.45,0.0143,400,3456.4504
c6a.large,us-west-2d,400,50.0,400,2,2,400.0,0.0,11.12,12144368.24,0.0278,400,2730.2986
x2gd.medium,us-west-2a,439,50.0,439,1,9,439.0,0.0,13.17,8688468.3354,0.03,439,1502.7714
t3.small,us-west-2d,1000,50.0,1000,1,2,1000.0,0.0,8.1,20353611.2857,0.0081,1000,2512.7915
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,14.3,19770896.125,0.0143,1000,1382.5801
c6a.large,us-west-2d,1000,50.0,1000,2,2,1000.0,0.0,27.8,30360920.6,0.0278,1000,1092.1194
