pods,cpu,mem,tolerance_0.0001_efficiency,tolerance_0.0001_excess_pods,tolerance_0.1_efficiency,tolerance_0.1_excess_pods,tolerance_0.01_efficiency,tolerance_0.01_excess_pods,tolerance_0.001_efficiency,tolerance_0.001_excess_pods
10,1,2,512104.54105691053,0.0,496230.7908641975,0.0,512104.54105691053,0.0,512104.54105691053,0.0
10,1,4,517668.9715224534,0.0,517668.9715224534,0.0,517668.9715224534,0.0,517668.9715224534,0.0
10,2,2,259213.4096707819,0.0,213665.96091205213,2.0,259213.4096707819,0.0,259213.4096707819,0.0
17,7,7,41994.74364598039,0.0,41398.64281097055,0.0,41994.74364598039,0.0,41994.74364598039,0.0
50,1,2,102525.98265416872,0.0,101867.92477319586,0.0,102525.98265416872,0.0,102525.98265416872,0.0
50,1,4,103352.67242510388,0.0,103352.67242510388,0.0,103352.67242510388,0.0,103352.67242510388,0.0
50,2,2,53471.181242221974,0.0,49307.5294412428,2.0,53471.181242221974,0.0,53471.181242221974,0.0
75,3,5,22424.001230354508,1.0,19552.53693865396,0.0,21928.69835646134,1.0,22424.001230354508,1.0
100,1,2,53471.181242221974,0.0,51415.18229589312,0.0,53471.181242221974,0.0,53471.181242221974,0.0
100,1,4,53471.181242221974,0.0,53471.181242221974,0.0,53471.181242221974,0.0,53471.181242221974,0.0
100,2,2,26414.48231012182,0.0,25639.915309446253,0.0,26414.48231012182,0.0,26414.48231012182,0.0
115,4,2,11402.149271780752,0.0,11136.986627608756,0.0,11402.149271780752,0.0,11402.149271780752,0.0
287,1,6,18302.744491344925,1.0,18302.744491344925,1.0,18302.744491344925,1.0,18302.744491344925,1.0
400,1,2,13133.062007949073,0.0,12819.957654723126,0.0,13133.062007949073,0.0,13133.062007949073,0.0
400,1,4,13115.54476079476,0.0,13115.54476079476,0.0,13115.54476079476,0.0,13115.54476079476,0.0
400,2,2,6515.772727399748,0.0,6515.772727399748,0.0,6515.772727399748,0.0,6515.772727399748,0.0
439,1,9,10341.146748643445,0.0,10341.146748643445,0.0,10341.146748643445,0.0,10341.146748643445,0.0
1000,1,2,5192.3873984172515,0.0,5039.343149807939,0.0,5192.3873984172515,0.0,5192.3873984172515,0.0
1000,1,4,4989.461932310031,0.0,4979.474177167179,2.0,4989.461932310031,0.0,4989.461932310031,0.0
1000,2,2,2520.46460253648,0.0,2518.3391067385546,0.0,2520.46460253648,0.0,2520.46460253648,0.0
