pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,964626.1279620853,685983.6516393443,964626.1279620853,594821.6827794561,964626.1279620853,0.0,1.0,0.0,1.0,0.0
5,1,1,259911.7438921651,228661.2170992714,192925.22540284361,198273.89442766027,147102.9748946925,0.0,1.0,0.0,1.0,0.0
6,1,1,228661.2170992714,228661.2170992714,160771.021195366,198273.89442766027,76220.40573770492,0.0,0.0,0.0,0.0,0.0
10,1,1,137196.73024590165,137196.73024590165,96462.61274881517,118964.33661631419,80471.15909455129,0.0,0.0,0.0,0.0,0.0
14,1,1,97997.66445717632,97997.66445717632,68901.86623464552,84974.52617300698,54390.51494780454,0.0,0.0,0.0,0.0,0.0
15,1,1,89884.68740005513,85747.95640689036,64308.408488678244,74352.71039463747,39420.76528557427,0.0,1.0,0.0,1.0,0.0
17,1,1,79475.3264527196,76220.40569975713,56742.713376736254,66091.29814255344,30638.876494134267,0.0,1.0,0.0,1.0,0.0
20,1,1,68598.36512295083,68598.36512295083,48231.30636255925,59482.168323262835,19870.99456865849,0.0,0.0,0.0,0.0,0.0
25,1,1,54312.02660952695,52767.973172713166,38585.04508815166,45755.5140957114,22546.89733968254,0.0,1.0,0.0,1.0,0.0
30,1,1,45732.24341985428,45732.24341985428,32154.204244339122,39654.7788788184,15861.076113269908,0.0,0.0,0.0,0.0,0.0
35,1,1,38910.399351794316,38110.20284671625,27560.74649385821,33045.64906661445,12193.266144903064,0.0,1.0,0.0,1.0,0.0
40,1,1,34299.182564036884,34299.182564036884,24115.653181279624,29741.084161631417,13085.558130262505,0.0,0.0,0.0,0.0,0.0
45,1,1,30313.68730753225,29825.376142737612,21436.13616289275,25861.81231474766,9837.79000521467,0.0,1.0,0.0,1.0,0.0
50,1,1,27439.346050819673,27439.346050819673,19292.522545971562,23792.867328096676,8832.973014084508,0.0,0.0,0.0,0.0,0.0
