instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,ap-northeast-1a,1,50.0,1,1,1,1.0,0.0,0.0189,20353.6113,0.0189,1,1076910.65
t3.medium,ap-northeast-1a,5,50.0,5,1,1,5.0,0.0,0.0945,101768.0564,0.0189,5,215382.13
t3.medium,ap-northeast-1a,6,50.0,6,1,1,6.0,0.0,0.1134,122121.6677,0.0189,6,179485.1083
t3.medium,ap-northeast-1a,10,50.0,10,1,1,10.0,0.0,0.189,203536.1129,0.0189,10,107691.065
t3.medium,ap-northeast-1a,14,50.0,14,1,1,14.0,0.0,0.2646,284950.558,0.0189,14,76922.1893
t3.medium,ap-northeast-1a,15,50.0,15,1,1,15.0,0.0,0.2835,305304.1693,0.0189,15,71794.0433
t3.medium,ap-northeast-1a,17,50.0,17,1,1,17.0,0.0,0.3213,346011.3919,0.0189,17,63347.6853
t3.medium,ap-northeast-1a,20,50.0,20,1,1,20.0,0.0,0.378,407072.2257,0.0189,20,53845.5325
t3.medium,ap-northeast-1a,25,50.0,25,1,1,25.0,0.0,0.4725,508840.2821,0.0189,25,43076.426
t3.medium,ap-northeast-1a,30,50.0,30,1,1,30.0,0.0,0.567,610608.3386,0.0189,30,35897.0217
t3.medium,ap-northeast-1a,35,50.0,35,1,1,35.0,0.0,0.6615,712376.395,0.0189,35,30768.8757
t3.medium,ap-northeast-1a,40,50.0,40,1,1,40.0,0.0,0.756,814144.4514,0.0189,40,26922.7663
t3.medium,ap-northeast-1a,45,50.0,45,1,1,45.0,0.0,0.8505,915912.5079,0.0189,45,23931.3478
t3.medium,ap-northeast-1a,50,50.0,50,1,1,50.0,0.0,0.945,1017680.5643,0.0189,50,21538.213
