pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1071242.7,321575.429154659,1071242.7,562531.3628571428,1017680.5650000001,0.0,3.0,0.0,1.0,0.0
5,1,1,222714.61146067418,160787.71463736793,214248.5397894737,187510.45444444445,131484.3608433735,0.0,3.0,0.0,1.0,0.0
6,1,1,187510.45444444445,160787.71463736793,178540.44985380117,187510.45444444445,197149.60060855906,0.0,2.0,0.0,0.0,0.0
10,1,1,112506.27262857142,107191.80974490341,107124.26994736843,112506.27262857142,113759.30678466077,0.0,2.0,0.0,0.0,0.0
14,1,1,80361.62332361517,80393.85730367435,76517.33566058002,80361.62332361517,58283.00147353308,0.0,2.0,0.0,0.0,0.0
15,1,1,74745.95436868687,80393.85730367435,71416.17995321639,70316.4204017857,50522.433472529265,0.0,1.0,0.0,1.0,0.0
17,1,1,65978.98380877434,64315.08584053794,63014.27643416499,62503.484814814816,36825.29663518677,0.0,3.0,0.0,1.0,0.0
20,1,1,56253.136328571425,64315.08584053794,53562.13496052632,56253.136328571425,18601.22366178922,0.0,0.0,0.0,0.0,0.0
25,1,1,44909.33543507973,45939.34703189633,42849.70796631579,43271.64333051564,24375.72263933006,0.0,3.0,0.0,1.0,0.0
30,1,1,37502.090882539684,40196.928651837174,35708.08997660819,37502.090882539684,16230.788937373738,0.0,2.0,0.0,0.0,0.0
35,1,1,32097.065314099582,35730.60324533628,30606.934264232008,31251.742402998236,18714.27878452878,0.0,1.0,0.0,1.0,0.0
40,1,1,28126.568164285713,32157.54292267051,26781.06748026316,28126.568164285713,8401.970202291443,0.0,0.0,0.0,0.0,0.0
45,1,1,24928.360062415657,26797.952434558116,23805.393317738788,24457.8853605185,9517.83930573523,0.0,3.0,0.0,1.0,0.0
50,1,1,22411.60809789414,24736.57147911942,21424.85398526316,22501.254530285714,10497.328185754815,0.0,2.0,0.0,0.0,0.0
