pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,351582.10196428566,49433.29892270684,299317.81308823527,299317.81308823527,0.0,86.0,0.0,0.0
10,1,4,448417.24003795075,49433.29892270684,163395.83570247932,163395.83570247932,0.0,86.0,0.0,0.0
10,2,2,224102.3096254149,49433.29892270684,126503.83583333335,35658.635828294195,0.0,38.0,0.0,22.0
17,7,7,36426.34073217726,24643.191563689452,17164.73295396776,17829.317915123676,0.0,10.0,0.0,1.0
50,1,2,70316.42040714285,49433.29892270684,59863.562605882355,59863.562605882355,0.0,46.0,0.0,0.0
50,1,4,92727.44182852657,49433.29892270684,32679.167147107437,32679.167147107437,0.0,46.0,0.0,0.0
50,2,2,47348.4042276097,16445.085977731385,25300.76716666667,17829.317914147097,0.0,94.0,0.0,14.0
75,3,5,20536.706830624837,16445.085977731385,7352.988919992106,8914.658957282816,0.0,21.0,0.0,9.0
100,1,2,47348.4042276097,16445.085977731385,29931.781302941177,29931.781302941177,0.0,188.0,0.0,0.0
100,1,4,47348.4042276097,16445.085977731385,16339.583574380165,16339.583574380165,0.0,188.0,0.0,0.0
100,2,2,23605.62236539806,16445.085977731385,12650.383583333334,8914.658957073549,0.0,44.0,0.0,28.0
115,4,2,10219.949206417852,9837.477541420365,4795.427556400192,4457.329478536774,0.0,5.0,0.0,13.0
287,1,6,16445.085977731385,16445.085977731385,5139.5291132102075,4974.807681060533,1.0,1.0,0.0,33.0
400,1,2,11796.624759765382,9837.477541420365,7482.945325643383,7482.945325643383,0.0,80.0,0.0,0.0
400,1,4,11796.624759765382,9837.477541420365,4084.8958935950413,4084.8958935950413,0.0,80.0,0.0,0.0
400,2,2,5865.882752286746,5757.903744944204,3162.5958958333335,2742.9719867918607,0.0,8.0,0.0,16.0
439,1,9,9501.85502905048,8187.360697767075,1810.5679780678017,3109.2548006628326,0.0,71.0,0.0,9.0
1000,1,2,4647.467652253621,4229.896998281663,2993.1781302500003,2993.1781302500003,0.0,104.0,0.0,0.0
1000,1,4,4668.844237437149,4229.896998281663,1633.9583574380165,1633.9583574380165,0.0,104.0,0.0,0.0
1000,2,2,2246.892706663719,2159.030003812197,1265.0383583333335,1114.3323696341936,0.0,35.0,0.0,24.0
