pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1082638.8989361702,324065.8487415295,1082638.8989361702,572342.9563953488,1082638.8989361702,0.0,3.0,0.0,1.0,0.0
5,1,1,226273.97739726026,162032.92443126815,216527.7795744681,190780.985626615,130501.66756352765,0.0,3.0,0.0,1.0,0.0
6,1,1,190780.985626615,162032.92443126815,180439.8163416076,190780.985626615,64913.713787085515,0.0,2.0,0.0,0.0,0.0
10,1,1,114468.5913372093,108021.94960740025,108263.88984042555,114468.5913372093,119209.90726429677,0.0,2.0,0.0,0.0,0.0
14,1,1,81763.2795443759,81016.46220050822,77331.34986973513,81763.2795443759,53028.19219711695,0.0,2.0,0.0,0.0,0.0
15,1,1,76012.83495120698,81016.46220050822,72175.92654846337,71542.86959484011,55603.82979119114,0.0,1.0,0.0,1.0,0.0
17,1,1,67101.07537014806,64813.169757986456,63684.641077081644,63593.66187553833,26646.189946424667,0.0,3.0,0.0,1.0,0.0
20,1,1,57234.29568313954,64813.169757986456,54131.9449069149,57234.29568313954,33470.85500089462,0.0,0.0,0.0,0.0,0.0
25,1,1,45679.3286746988,46295.12125866804,43305.55592340426,44026.381295582774,20174.045340150547,0.0,3.0,0.0,1.0,0.0
30,1,1,38156.19711886305,40508.23110025411,36087.96327423168,38156.19711886305,23472.713930115693,0.0,2.0,0.0,0.0,0.0
35,1,1,32628.473680227056,36007.316532812256,30932.53994789405,31796.830933283087,17067.634075734084,0.0,1.0,0.0,1.0,0.0
40,1,1,28575.613519593615,32406.584881413364,27065.97245345745,28617.14784156977,14827.707415765482,0.0,0.0,0.0,0.0,0.0
45,1,1,25358.270004290003,27005.48740016941,24058.642182821117,24884.47638424847,8663.152667942177,0.0,3.0,0.0,1.0,0.0
50,1,1,22840.600596287703,24928.14221661502,21652.777963829787,22893.71827209302,9020.659627832887,0.0,2.0,0.0,0.0,0.0
