time,pods,cpu,memory,karpenter,kubecaps,region
2025-05-22 09:00:00+09:00,400,1,2,"{'performance': np.float64(11261923.597024001), 'cost': np.float64(5.057), 'assignable_pod': np.float64(408.0), 'excess_pod': np.float64(8.0), 'efficiency': np.float64(5458.325867960156), 'nodepool': [{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(50.0)}, {'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': np.float64(20.0)}]}","{'performance': 10778208.6186344, 'cost': 3.6620000000000004, 'actual_pods': 400.0, 'excess_pods': 0.0, 'efficiency': 7358.143513540688, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4, 'T3': 10.0}, {'instance_type': 'c7i-flex.large', 'availability_zone': 'us-west-2d', 'num_instances': 6, 'T3': 35.0}, {'instance_type': 'c8g.medium', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': 40.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2c', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2c', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3a.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}]}",us-west-2
2025-05-22 09:00:00+09:00,400,2,2,"{'performance': np.float64(11498848.449318402), 'cost': np.float64(10.2735), 'assignable_pod': np.float64(416.0), 'excess_pod': np.float64(16.0), 'efficiency': np.float64(2690.559460607763), 'nodepool': [{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(50.0)}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4, 'T3': np.float64(20.0)}]}","{'performance': 13500676.053131204, 'cost': 9.5068, 'actual_pods': 400.0, 'excess_pods': 0.0, 'efficiency': 3550.2682430289906, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4, 'T3': 10.0}, {'instance_type': 'c7i.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4, 'T3': 10.0}, {'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 8, 'T3': 40.0}]}",us-west-2
2025-05-22 11:00:00+09:00,10,1,1,"{'performance': np.float64(385375.1046336001), 'cost': np.float64(0.1698), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(141848.90482685514), 'nodepool': [{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 183578.91794800002, 'cost': 0.023, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 798169.2084695654, 'nodepool': [{'instance_type': 't4g.micro', 'availability_zone': 'us-west-2d', 'num_instances': 10, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,10,1,2,"{'performance': np.float64(385375.1046336001), 'cost': np.float64(0.1698), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(141848.90482685514), 'nodepool': [{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 184033.6735, 'cost': 0.046, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 400073.2032608696, 'nodepool': [{'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 10, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,10,1,4,"{'performance': np.float64(309364.100352), 'cost': np.float64(0.1966), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(98348.20077314343), 'nodepool': [{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 289845.006812, 'cost': 0.11599999999999999, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 249866.38518275865, 'nodepool': [{'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 5, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,10,2,2,"{'performance': np.float64(309501.7072), 'cost': np.float64(0.3399), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(56910.434539570466), 'nodepool': [{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(40.0)}]}","{'performance': 333711.74889399996, 'cost': 0.2115, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 157783.3328104019, 'nodepool': [{'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 5, 'T3': 15.0}]}",us-west-2
2025-05-22 11:00:00+09:00,50,1,2,"{'performance': np.float64(1553926.921856), 'cost': np.float64(0.6671), 'assignable_pod': np.float64(64.0), 'excess_pod': np.float64(14.0), 'efficiency': np.float64(36396.504503073), 'nodepool': [{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 921765.281828, 'cost': 0.266, 'actual_pods': 50.0, 'excess_pods': 0.0, 'efficiency': 69305.66028781954, 'nodepool': [{'instance_type': 't2.small', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2c', 'num_instances': 10, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,50,1,4,"{'performance': np.float64(1553926.921856), 'cost': np.float64(0.6671), 'assignable_pod': np.float64(64.0), 'excess_pod': np.float64(14.0), 'efficiency': np.float64(36396.504503073), 'nodepool': [{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 1667066.0948440004, 'cost': 0.5948, 'actual_pods': 50.0, 'excess_pods': 0.0, 'efficiency': 56054.677029051796, 'nodepool': [{'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': 45.0}, {'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,50,2,2,"{'performance': np.float64(2680471.2470976003), 'cost': np.float64(2.4016), 'assignable_pod': np.float64(96.0), 'excess_pod': np.float64(46.0), 'efficiency': np.float64(11626.238961775483), 'nodepool': [{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(20.0)}]}","{'performance': 1666016.309852, 'cost': 1.1048, 'actual_pods': 50.0, 'excess_pods': 0.0, 'efficiency': 30159.600105937727, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 2, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 6, 'T3': 15.0}]}",us-west-2
2025-05-22 11:00:00+09:00,100,1,2,"{'performance': np.float64(5360942.4941952005), 'cost': np.float64(2.4016), 'assignable_pod': np.float64(192.0), 'excess_pod': np.float64(92.0), 'efficiency': np.float64(11626.238961775483), 'nodepool': [{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(20.0)}]}","{'performance': 2118475.62534, 'cost': 0.6475, 'actual_pods': 100.0, 'excess_pods': 0.0, 'efficiency': 32717.770275521234, 'nodepool': [{'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 5, 'T3': 15.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2c', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,100,1,4,"{'performance': np.float64(2791895.446656), 'cost': np.float64(2.0416), 'assignable_pod': np.float64(128.0), 'excess_pod': np.float64(28.0), 'efficiency': np.float64(10683.622245787617), 'nodepool': [{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(50.0)}, {'instance_type': 'x2gd.16xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(20.0)}]}","{'performance': 3334132.189688001, 'cost': 1.1896, 'actual_pods': 100.0, 'excess_pods': 0.0, 'efficiency': 28027.338514525898, 'nodepool': [{'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 2, 'T3': 45.0}, {'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,100,2,2,"{'performance': np.float64(2873158.7994144005), 'cost': np.float64(2.5714), 'assignable_pod': np.float64(104.0), 'excess_pod': np.float64(4.0), 'efficiency': np.float64(10743.76873199275), 'nodepool': [{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1, 'T3': np.float64(20.0)}]}","{'performance': 3343821.8914444004, 'cost': 2.2852, 'actual_pods': 100.0, 'excess_pods': 0.0, 'efficiency': 14632.513090514616, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 6, 'T3': 15.0}, {'instance_type': 'c7i-flex.large', 'availability_zone': 'us-west-2d', 'num_instances': 14, 'T3': 35.0}, {'instance_type': 'c7i.large', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 15.0}]}",us-west-2
2025-05-22 11:00:00+09:00,400,1,2,"{'performance': np.float64(13504655.135923201), 'cost': np.float64(6.3955), 'assignable_pod': np.float64(480.0), 'excess_pod': np.float64(80.0), 'efficiency': np.float64(4399.139738853882), 'nodepool': [{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': np.float64(20.0)}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1, 'T3': np.float64(10.0)}]}","{'performance': 10536486.0552816, 'cost': 3.5698, 'actual_pods': 400.0, 'excess_pods': 0.0, 'efficiency': 7378.905019385961, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 6, 'T3': 15.0}, {'instance_type': 'c7i-flex.large', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 35.0}, {'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': 45.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'us-west-2c', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2b', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2c', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't3a.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}]}",us-west-2
2025-05-22 11:00:00+09:00,400,2,2,"{'performance': np.float64(9432798.8150592), 'cost': np.float64(8.7971), 'assignable_pod': np.float64(336.0), 'excess_pod': np.float64(-64.0), 'efficiency': np.float64(3191.256891157313), 'nodepool': [{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3, 'T3': np.float64(20.0)}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1, 'T3': np.float64(10.0)}]}","{'performance': 13394292.931906404, 'cost': 9.4254, 'actual_pods': 400.0, 'excess_pods': 0.0, 'efficiency': 3552.712068428503, 'nodepool': [{'instance_type': 'c6a.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2a', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.large', 'availability_zone': 'us-west-2d', 'num_instances': 20, 'T3': 50.0}, {'instance_type': 'c6a.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 6, 'T3': 15.0}, {'instance_type': 'c7i-flex.large', 'availability_zone': 'us-west-2d', 'num_instances': 4, 'T3': 35.0}, {'instance_type': 'm6a.12xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 13, 'T3': 45.0}]}",us-west-2
2025-05-22 13:00:00+09:00,10,1,1,"{'performance': np.float64(385375.1046336001), 'cost': np.float64(0.1684), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(143028.1712565321), 'nodepool': [{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 183578.91794800002, 'cost': 0.023, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 798169.2084695654, 'nodepool': [{'instance_type': 't4g.micro', 'availability_zone': 'us-west-2d', 'num_instances': 10, 'T3': 50.0}]}",us-west-2
2025-05-22 13:00:00+09:00,10,1,2,"{'performance': np.float64(385375.1046336001), 'cost': np.float64(0.1684), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(143028.1712565321), 'nodepool': [{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 184033.6735, 'cost': 0.046, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 400073.2032608696, 'nodepool': [{'instance_type': 't4g.small', 'availability_zone': 'us-west-2d', 'num_instances': 10, 'T3': 50.0}]}",us-west-2
2025-05-22 13:00:00+09:00,10,1,4,"{'performance': np.float64(309364.100352), 'cost': np.float64(0.1966), 'assignable_pod': np.float64(16.0), 'excess_pod': np.float64(6.0), 'efficiency': np.float64(98348.20077314343), 'nodepool': [{'instance_type': 'm6g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1, 'T3': np.float64(50.0)}]}","{'performance': 289845.006812, 'cost': 0.11599999999999999, 'actual_pods': 10.0, 'excess_pods': 0.0, 'efficiency': 249866.38518275865, 'nodepool': [{'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 5, 'T3': 50.0}]}",us-west-2
