pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1071242.7,326276.8243177388,1071242.7,565764.301724138,1071242.7,0.0,3.0,0.0,1.0,0.0
5,1,1,223720.09503386004,163138.4122197856,214248.5397894737,188588.10073435502,129533.55430267061,0.0,3.0,0.0,1.0,0.0
6,1,1,188588.10073435502,163138.4122197856,178540.44985380117,188588.10073435502,198552.80061289048,0.0,2.0,0.0,0.0,0.0
10,1,1,113152.86040229886,108758.94146632013,107124.26994736843,113152.86040229886,85574.32278529981,0.0,2.0,0.0,0.0,0.0
14,1,1,80823.471733521,81569.20609466374,76517.33566058002,80823.471733521,55663.03542738131,0.0,2.0,0.0,0.0,0.0
15,1,1,75144.44765168824,81569.20609466374,71416.17995321639,70720.53776041667,37827.870120294916,0.0,1.0,0.0,1.0,0.0
17,1,1,66333.94807943352,65255.36487329435,63014.27643416499,62862.70024478502,29278.836234212857,0.0,3.0,0.0,1.0,0.0
20,1,1,56576.43021551725,65255.36487329435,53562.13496052632,56576.43021551725,44504.69983618493,0.0,0.0,0.0,0.0,0.0
25,1,1,45156.20306000917,46610.974912479614,42849.70796631579,43520.33093586342,28954.97325199437,0.0,3.0,0.0,1.0,0.0
30,1,1,37717.62014048531,40784.60304733187,35708.08997660819,37717.62014048531,26537.758325082505,0.0,2.0,0.0,0.0,0.0
35,1,1,32275.791193673667,36252.98048576517,30606.934264232008,31431.350117957994,18098.899522658037,0.0,1.0,0.0,1.0,0.0
40,1,1,28288.215107758624,32627.682439083823,26781.06748026316,28288.215107758624,13312.302034729586,0.0,0.0,0.0,0.0,0.0
45,1,1,25112.63802362138,27189.735364887914,23805.393317738788,24598.447920061713,9877.21400682441,0.0,3.0,0.0,1.0,0.0
50,1,1,22630.572085057473,25098.217260977886,21424.85398526316,22630.572085057473,9282.382826775216,0.0,2.0,0.0,0.0,0.0
