instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.105,217721.9514,0.0105,10,207354.2395
m6g.medium,eu-west-1a,10,50.0,10,1,4,10.0,0.0,0.185,197708.9612,0.0185,10,106869.7088
c6g.16xlarge,eu-west-1a,1,50.0,10,2,2,32.0,22.0,0.9911,629716.32,0.031,1,19855.3476
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,1.9822,354215.43,0.1101,2,9927.6738
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.525,1088609.7571,0.0105,50,41470.8479
m6g.medium,eu-west-1a,50,50.0,50,1,4,50.0,0.0,0.925,988544.8062,0.0185,50,21373.9418
c6g.16xlarge,eu-west-1a,2,50.0,50,2,2,64.0,14.0,1.9822,1259432.64,0.031,2,9927.6738
c6g.16xlarge,eu-west-1a,4,50.0,75,3,5,84.0,9.0,3.9644,1653005.34,0.0472,4,4963.8369
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.05,2177219.5143,0.0105,100,20735.4239
m6g.medium,eu-west-1a,100,50.0,100,1,4,100.0,0.0,1.85,1977089.6125,0.0185,100,10686.9709
c6g.16xlarge,eu-west-1a,4,50.0,100,2,2,128.0,28.0,3.9644,2518865.28,0.031,4,4963.8369
c6g.16xlarge,eu-west-1a,8,50.0,115,4,2,128.0,13.0,7.9288,2518865.28,0.0619,8,2481.9184
r6g.12xlarge,eu-west-1b,6,15.0,287,1,6,288.0,1.0,6.5466,5652293.22,0.0227,6,2997.8948
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.2,8708878.0571,0.0105,400,5183.856
m6g.medium,eu-west-1a,400,50.0,400,1,4,400.0,0.0,7.4,7908358.45,0.0185,400,2671.7427
c6g.16xlarge,eu-west-1a,13,50.0,400,2,2,416.0,16.0,12.8843,8186312.16,0.031,13,1527.3344
r6g.12xlarge,eu-west-1b,11,15.0,439,1,9,462.0,23.0,12.0021,9067220.3738,0.026,11,1635.2153
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,10.5,21772195.1429,0.0105,1000,2073.5424
m6g.medium,eu-west-1a,1000,50.0,1000,1,4,1000.0,0.0,18.5,19770896.125,0.0185,1000,1068.6971
c6g.16xlarge,eu-west-1a,32,50.0,1000,2,2,1024.0,24.0,31.7152,20150922.24,0.031,32,620.4796
