instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c8gn.2xlarge,us-west-2d,2,30.0,10,1,2,16.0,6.0,0.134,492559.1768,0.0084,2,229738.422
m6g.medium,us-west-2d,10,1.0,10,1,4,10.0,0.0,0.15,197708.9612,0.015,10,131805.9742
c8gn.2xlarge,us-west-2d,3,30.0,10,2,2,12.0,2.0,0.201,369419.3826,0.0168,3,153158.948
c8gn.16xlarge,us-west-2d,2,25.0,17,7,7,18.0,1.0,1.1866,554129.0739,0.0659,2,25943.8299
c8gn.2xlarge,us-west-2d,7,30.0,50,1,2,56.0,6.0,0.469,1723957.1188,0.0084,7,65639.5491
m6g.medium,us-west-2d,50,1.0,50,1,4,50.0,0.0,0.75,988544.8062,0.015,50,26361.1948
c8gn.2xlarge,us-west-2d,13,30.0,50,2,2,52.0,2.0,0.871,1600817.3246,0.0168,13,35344.3726
c8gn.16xlarge,us-west-2d,4,25.0,75,3,5,84.0,9.0,2.3732,2585935.6782,0.0283,4,12971.9149
c8gn.2xlarge,us-west-2d,13,30.0,100,1,2,104.0,4.0,0.871,3201634.6492,0.0084,13,35344.3726
m6g.medium,us-west-2d,100,1.0,100,1,4,100.0,0.0,1.5,1977089.6125,0.015,100,13180.5974
c8gn.2xlarge,us-west-2d,25,30.0,100,2,2,100.0,0.0,1.675,3078494.855,0.0168,25,18379.0738
c8gn.2xlarge,us-west-2d,58,30.0,115,4,2,116.0,1.0,3.886,3571054.0318,0.0335,58,7922.0146
r7g.16xlarge,us-west-2a,5,50.0,287,1,6,320.0,33.0,6.576,8165848.32,0.0206,5,3880.5164
c8gn.2xlarge,us-west-2d,50,30.0,400,1,2,400.0,0.0,3.35,12313979.42,0.0084,50,9189.5369
m6g.medium,us-west-2d,400,1.0,400,1,4,400.0,0.0,6.0,7908358.45,0.015,400,3295.1494
c8gn.2xlarge,us-west-2d,100,30.0,400,2,2,400.0,0.0,6.7,12313979.42,0.0168,100,4594.7684
r7g.16xlarge,us-west-2a,8,50.0,439,1,9,448.0,9.0,10.5216,11432187.648,0.0235,8,2425.3228
c8gn.2xlarge,us-west-2d,125,30.0,1000,1,2,1000.0,0.0,8.375,30784948.55,0.0084,125,3675.8148
m6g.medium,us-west-2d,1000,1.0,1000,1,4,1000.0,0.0,15.0,19770896.125,0.015,1000,1318.0597
c8gn.2xlarge,us-west-2d,250,30.0,1000,2,2,1000.0,0.0,16.75,30784948.55,0.0168,250,1837.9074
