pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,531046.9337078652,363869.5889130435,71795.79737609331,0.0,0.0,0.0,54.0
10,1,4,531046.9337078652,531046.9337078652,232888.7050909091,71795.79737609331,0.0,0.0,0.0,22.0
10,2,2,264779.7036414566,264779.7036414566,122236.20358267716,71795.79737609331,0.0,0.0,0.0,22.0
17,7,7,37866.06122171946,35897.89868804665,25433.698407915712,35897.89868804665,0.0,1.0,0.0,1.0
50,1,2,101867.92477319586,105451.08679161088,72773.91778695652,71795.79737609331,0.0,0.0,0.0,14.0
50,1,4,105451.08679161088,105451.08679161088,46577.741021818176,35897.898688046655,0.0,0.0,0.0,14.0
50,2,2,52294.18520135259,51228.416391358645,24447.240719685036,35897.898688046655,0.0,1.0,0.0,14.0
75,3,5,19552.53693865396,17948.949344023324,5354.730612244898,17948.949344023324,0.0,9.0,0.0,9.0
100,1,2,50933.96238659793,51228.416391358645,36386.95889347826,35897.898688046655,0.0,2.0,0.0,28.0
100,1,4,50213.20636051788,15984.928565004217,23288.870510909088,17948.949344023327,0.0,184.0,0.0,28.0
100,2,2,25968.827509476876,25207.755184628506,12223.620359842518,17948.949344023327,0.0,3.0,0.0,28.0
115,4,2,11169.757901965288,11169.757901965288,3492.2156166814552,8974.474672011664,0.0,0.0,0.0,13.0
287,1,6,15342.179969523488,13868.10665136516,6635.362213323626,5128.271241149521,0.0,29.0,0.0,7.0
400,1,2,12819.957654723126,12727.708692918328,9096.73972330163,10256.54248229904,0.0,6.0,0.0,48.0
400,1,4,10897.68576780627,10618.576624469539,5822.217627840909,5522.753644314868,0.0,12.0,0.0,16.0
400,2,2,6400.904119476221,6400.904119476221,3055.9050899852364,5522.753644314868,0.0,0.0,0.0,16.0
439,1,9,7731.956703238886,7621.565678315845,2590.9852099935783,3373.2090567177192,0.0,9.0,0.0,137.0
1000,1,2,5029.683067092652,5078.937324480184,3638.695889326087,4487.237336005832,0.0,0.0,0.0,24.0
1000,1,4,3875.9655088800396,3160.5274938824778,2328.8870511363634,2243.618668002916,0.0,188.0,0.0,24.0
1000,2,2,2431.9520985389936,2362.7617691735577,1222.362035996063,2243.618668002916,0.0,29.0,0.0,24.0
