instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
c6g.medium,ap-northeast-1c,10,25.0,10,1,2,10.0,0.0,0.14,196786.35,0.014,10,140561.6786
m6g.medium,ap-northeast-1d,10,10.0,10,1,4,10.0,0.0,0.145,197708.9612,0.0145,10,136351.0078
c8g.metal-24xl,ap-northeast-1c,1,1.0,10,2,2,48.0,38.0,1.3634,1477677.5304,0.0284,1,22579.5427
c8g.metal-24xl,ap-northeast-1c,2,1.0,17,7,7,26.0,9.0,2.7268,800408.6623,0.1049,2,11289.7714
c6g.medium,ap-northeast-1c,50,25.0,50,1,2,50.0,0.0,0.7,983931.75,0.014,50,28112.3357
m6g.medium,ap-northeast-1d,50,10.0,50,1,4,50.0,0.0,0.725,988544.8062,0.0145,50,27270.2016
c8g.metal-24xl,ap-northeast-1c,2,1.0,50,2,2,96.0,46.0,2.7268,2955355.0608,0.0284,2,11289.7714
c8g.metal-24xl,ap-northeast-1c,3,1.0,75,3,5,96.0,21.0,4.0902,2955355.0608,0.0426,3,7526.5142
c6g.medium,ap-northeast-1c,100,25.0,100,1,2,100.0,0.0,1.4,1967863.5,0.014,100,14056.1679
m6g.medium,ap-northeast-1d,100,10.0,100,1,4,100.0,0.0,1.45,1977089.6125,0.0145,100,13635.1008
c8g.metal-24xl,ap-northeast-1c,3,1.0,100,2,2,144.0,44.0,4.0902,4433032.5912,0.0284,3,7526.5142
c8g.metal-24xl,ap-northeast-1c,5,1.0,115,4,2,120.0,5.0,6.817,3694193.826,0.0568,5,4515.9085
r8g.24xlarge,ap-northeast-1c,3,1.0,287,1,6,288.0,1.0,5.6874,8932515.4944,0.0197,3,5453.402
c6g.medium,ap-northeast-1c,400,25.0,400,1,2,400.0,0.0,5.6,7871454.0,0.014,400,3514.042
m6g.medium,ap-northeast-1d,400,10.0,400,1,4,400.0,0.0,5.8,7908358.45,0.0145,400,3408.7752
c8g.metal-24xl,ap-northeast-1c,9,1.0,400,2,2,432.0,32.0,12.2706,13299097.7736,0.0284,9,2508.8381
r8g.24xlarge,ap-northeast-1c,6,1.0,439,1,9,510.0,71.0,11.3748,15817996.188,0.0223,6,2726.701
c6g.medium,ap-northeast-1c,1000,25.0,1000,1,2,1000.0,0.0,14.0,19678635.0,0.014,1000,1405.6168
m6g.medium,ap-northeast-1d,1000,10.0,1000,1,4,1000.0,0.0,14.5,19770896.125,0.0145,1000,1363.5101
c8g.metal-24xl,ap-northeast-1c,21,1.0,1000,2,2,1008.0,8.0,28.6314,31031228.1384,0.0284,21,1075.2163
