instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
m8a.large,us-east-1b,5,10.0,10,1,2,10.0,0.0,0.0675,478632.211,0.0068,5,709084.757
m8a.large,us-east-1b,5,10.0,10,1,4,10.0,0.0,0.0675,478632.211,0.0068,5,709084.757
m8a.large,us-east-1b,10,10.0,10,2,2,10.0,0.0,0.135,478632.211,0.0135,10,354542.3785
m8a.metal-48xl,us-east-1d,1,1.0,17,7,7,27.0,10.0,1.3216,1292306.9697,0.0489,1,36216.1177
m8a.large,us-east-1b,25,10.0,50,1,2,50.0,0.0,0.3375,2393161.055,0.0068,25,141816.9514
m8a.large,us-east-1b,25,10.0,50,1,4,50.0,0.0,0.3375,2393161.055,0.0068,25,141816.9514
m8a.large,us-east-1b,50,10.0,50,2,2,50.0,0.0,0.675,2393161.055,0.0135,50,70908.4757
m8a.metal-48xl,us-east-1d,2,1.0,75,3,5,128.0,53.0,2.6432,6126492.3008,0.0207,2,18108.0588
m8a.large,us-east-1b,50,10.0,100,1,2,100.0,0.0,0.675,4786322.11,0.0068,50,70908.4757
m8a.large,us-east-1b,50,10.0,100,1,4,100.0,0.0,0.675,4786322.11,0.0068,50,70908.4757
m8a.large,us-east-1b,100,10.0,100,2,2,100.0,0.0,1.35,4786322.11,0.0135,100,35454.2379
m8a.xlarge,us-east-1b,115,10.0,115,4,2,115.0,0.0,3.1395,5504270.4265,0.0273,115,15245.4917
m8a.metal-48xl,us-east-1d,3,1.0,287,1,6,384.0,97.0,3.9648,18379476.9024,0.0103,3,12072.0392
m8a.large,us-east-1b,200,10.0,400,1,2,400.0,0.0,2.7,19145288.44,0.0068,200,17727.1189
m8a.large,us-east-1b,200,10.0,400,1,4,400.0,0.0,2.7,19145288.44,0.0068,200,17727.1189
m8a.large,us-east-1b,400,10.0,400,2,2,400.0,0.0,5.4,19145288.44,0.0135,400,8863.5595
r8a.48xlarge,us-east-1c,3,1.0,439,1,9,510.0,71.0,7.281,24104220.321,0.0143,3,6491.303
m8a.large,us-east-1b,500,10.0,1000,1,2,1000.0,0.0,6.75,47863221.1,0.0068,500,7090.8476
m8a.large,us-east-1b,500,10.0,1000,1,4,1000.0,0.0,6.75,47863221.1,0.0068,500,7090.8476
m8a.large,us-east-1b,1000,10.0,1000,2,2,1000.0,0.0,13.5,47863221.1,0.0135,1000,3545.4238
