pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1054591.2590673575,323439.6345410628,1054591.2590673575,557750.64305949,1054591.2590673575,0.0,3.0,0.0,1.0,0.0
5,1,1,220484.98798665186,161719.8173309179,210918.25160621761,185916.8811772112,226849.44117647057,0.0,3.0,0.0,1.0,0.0
6,1,1,185916.8811772112,161719.8173309179,175765.20970063328,185916.8811772112,127309.38267731508,0.0,2.0,0.0,0.0,0.0
10,1,1,111550.12866855525,107813.21154052604,105459.12585492227,111550.12866855525,118477.4347158218,0.0,2.0,0.0,0.0,0.0
14,1,1,79678.66335202637,80859.90865036231,75327.94702336894,79678.66335202637,86248.29398003743,0.0,2.0,0.0,0.0,0.0
15,1,1,74072.56739239239,80859.90865036231,70306.08389176743,69718.83042669971,50184.88831417625,0.0,1.0,0.0,1.0,0.0
17,1,1,65388.51892218603,64687.92691787439,62034.7799092816,61972.29372573708,55013.05216303229,0.0,3.0,0.0,1.0,0.0
20,1,1,55775.06434844193,64687.92691787439,52729.56291450777,55775.06434844193,24113.81392940753,0.0,0.0,0.0,0.0,0.0
25,1,1,44513.881815308196,46205.6620871537,42183.65032953368,42903.895653485764,35281.49724517906,0.0,3.0,0.0,1.0,0.0
30,1,1,37183.376229147,40429.954325181156,35153.04194588371,37183.376229147,23708.22565716401,0.0,2.0,0.0,0.0,0.0
35,1,1,31817.239429863002,35937.737177193296,30131.178809347577,30986.146858496835,20468.418430955127,0.0,1.0,0.0,1.0,0.0
40,1,1,27887.532174220963,32343.963461352658,26364.781457253885,27887.532174220963,13813.675953444426,0.0,0.0,0.0,0.0,0.0
45,1,1,24756.094727143278,26953.302883454107,23435.361297255804,24250.027977851205,9498.639274859463,0.0,3.0,0.0,1.0,0.0
50,1,1,22310.025738243625,24879.971893491125,21091.82516683938,22310.025738243625,9936.716991266376,0.0,2.0,0.0,0.0,0.0
