pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,983266.2463768116,691652.938016529,983266.2463768116,613351.953271028,983266.2463768116,0.0,1.0,0.0,1.0,0.0
5,1,1,233469.96961130743,228974.0231418149,196653.24908212564,204450.65126341293,261453.59322033898,0.0,1.0,0.0,1.0,0.0
6,1,1,228974.0231418149,228974.0231418149,163877.7075952764,204450.65126341293,152649.34872321022,0.0,0.0,0.0,0.0,0.0
10,1,1,137196.73024590165,137196.73024590165,98326.62458937199,122670.3907165109,86753.94955197131,0.0,0.0,0.0,0.0,0.0
14,1,1,97940.32234807323,97940.32234807323,70233.30326333432,87621.7076737237,37319.66130204326,0.0,0.0,0.0,0.0,0.0
15,1,1,85682.11461799334,85682.11461799334,65551.08304884595,76668.99420755453,41774.21702293801,1.0,1.0,0.0,1.0,0.0
17,1,1,76151.05137245981,76151.05137245981,57839.190929909906,68150.21708780433,31514.484977134474,1.0,1.0,0.0,1.0,0.0
20,1,1,68528.15185261003,68528.15185261003,49163.3122826087,61335.195373831775,16340.849576271186,0.0,0.0,0.0,0.0,0.0
25,1,1,52701.51476821352,52701.51476821352,39330.64982415459,47180.91951925381,26934.629068283346,1.0,1.0,0.0,1.0,0.0
30,1,1,45669.85291041383,45669.85291041383,32775.54152442297,40890.13024575978,16967.97019161244,0.0,0.0,0.0,0.0,0.0
35,1,1,38053.88448397812,38053.88448397812,28093.321305333728,34075.108539094654,12742.173125413607,1.0,1.0,0.0,1.0,0.0
40,1,1,34246.54954731458,34246.54954731458,24581.65614130435,30667.597686915888,15732.617437879084,0.0,0.0,0.0,0.0,0.0
45,1,1,29703.639913583585,29703.639913583585,21850.361016281982,26667.47624978653,11996.449732790248,1.0,1.0,0.0,1.0,0.0
50,1,1,27216.261936585364,27216.261936585364,19665.324914009663,24534.078148286604,7609.039872686155,0.0,0.0,0.0,0.0,0.0
