instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t2.small,eu-west-1c,10,50.0,10,1,2,10.0,0.0,0.105,217721.9514,0.0105,10,207354.2395
m6g.8xlarge,eu-west-1b,1,50.0,10,1,4,32.0,22.0,0.5881,632668.676,0.0184,1,33618.2556
c6g.16xlarge,eu-west-1a,1,50.0,10,2,2,32.0,22.0,0.9834,629716.32,0.0307,1,20010.8145
c6g.16xlarge,eu-west-1a,2,50.0,17,7,7,18.0,1.0,1.9668,354215.43,0.1093,2,10005.4073
t2.small,eu-west-1c,50,50.0,50,1,2,50.0,0.0,0.525,1088609.7571,0.0105,50,41470.8479
m6g.8xlarge,eu-west-1b,2,50.0,50,1,4,64.0,14.0,1.1762,1265337.352,0.0184,2,16809.1278
c6g.16xlarge,eu-west-1a,2,50.0,50,2,2,64.0,14.0,1.9668,1259432.64,0.0307,2,10005.4073
c6g.16xlarge,eu-west-1a,4,50.0,75,3,5,84.0,9.0,3.9336,1653005.34,0.0468,4,5002.7036
t2.small,eu-west-1c,100,50.0,100,1,2,100.0,0.0,1.05,2177219.5143,0.0105,100,20735.4239
m6g.8xlarge,eu-west-1b,4,50.0,100,1,4,128.0,28.0,2.3524,2530674.704,0.0184,4,8404.5639
c6g.16xlarge,eu-west-1a,4,50.0,100,2,2,128.0,28.0,3.9336,2518865.28,0.0307,4,5002.7036
c6g.16xlarge,eu-west-1a,8,50.0,115,4,2,128.0,13.0,7.8672,2518865.28,0.0615,8,2501.3518
r6g.12xlarge,eu-west-1b,6,20.0,287,1,6,288.0,1.0,6.4722,5652293.22,0.0225,6,3032.3566
t2.small,eu-west-1c,400,50.0,400,1,2,400.0,0.0,4.2,8708878.0571,0.0105,400,5183.856
m6g.8xlarge,eu-west-1b,13,50.0,400,1,4,416.0,16.0,7.6453,8224692.788,0.0184,13,2586.0197
c6g.16xlarge,eu-west-1a,13,50.0,400,2,2,416.0,16.0,12.7842,8186312.16,0.0307,13,1539.2934
r6g.12xlarge,eu-west-1b,11,20.0,439,1,9,462.0,23.0,11.8657,9067220.3738,0.0257,11,1654.0127
t2.small,eu-west-1c,1000,50.0,1000,1,2,1000.0,0.0,10.5,21772195.1429,0.0105,1000,2073.5424
m6g.8xlarge,eu-west-1b,32,50.0,1000,1,4,1024.0,24.0,18.8192,20245397.632,0.0184,32,1050.5705
c6g.16xlarge,eu-west-1a,32,50.0,1000,2,2,1024.0,24.0,31.4688,20150922.24,0.0307,32,625.338
