pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,345413.99491228064,24625.216016255927,329881.7445454545,329881.7445454545,0.0,182.0,0.0,0.0
10,1,4,400875.1238337574,24625.216016255927,155515.67957142854,23192.098287452773,0.0,182.0,0.0,182.0
10,2,2,195498.79589285713,24625.216016255927,112226.30144927536,23192.098287452773,0.0,86.0,0.0,86.0
17,7,7,32243.946718515486,24625.216016255923,18962.087189985326,23192.09828745277,1.0,10.0,0.0,10.0
50,1,2,69082.79899649124,24625.216016255927,65976.34891515152,65976.34891515152,0.0,142.0,0.0,0.0
50,1,4,80229.46375827533,24625.216016255927,31103.13591714286,23192.098287452773,0.0,142.0,0.0,142.0
50,2,2,38368.92256308412,24625.216016255927,22445.260289855072,23192.098287452773,0.0,46.0,0.0,46.0
75,3,5,20092.325426178635,11943.590695441222,7991.76208871729,11596.049143726385,0.0,53.0,0.0,53.0
100,1,2,33707.961673170736,24625.216016255927,32988.17445909091,32988.17445909091,0.0,92.0,0.0,0.0
100,1,4,41892.55194114518,24625.216016255927,15551.567959285714,23192.098287452773,0.0,92.0,0.0,92.0
100,2,2,23501.838371507674,11943.590695441222,11222.630144927536,11596.049143726386,0.0,92.0,0.0,92.0
115,4,2,9803.807815967972,7833.199711619736,5212.018753384765,7730.699429150923,0.0,29.0,0.0,29.0
287,1,6,15753.867237758739,11943.590695441222,5356.256244490156,11596.049143726386,1.0,97.0,0.0,97.0
400,1,2,11402.083273515464,7833.199711619736,8247.04361467803,8247.04361467803,0.0,176.0,0.0,0.0
400,1,4,11401.905119173985,7833.199711619736,3887.8919897767855,7730.699429150923,0.0,176.0,0.0,176.0
400,2,2,5514.961728195405,5095.156056963594,2805.657536231884,4638.4196574905545,0.0,32.0,0.0,80.0
439,1,9,9043.853252965939,7833.199711619735,1960.136637125577,7730.699429150924,0.0,71.0,0.0,71.0
1000,1,2,4352.752209865694,4258.519358471865,3298.8174458939397,3298.8174458939397,0.0,24.0,0.0,0.0
1000,1,4,4361.721416772027,4258.519358471865,1555.1567959214287,3865.3497145754613,0.0,24.0,0.0,152.0
1000,2,2,2088.8779863017567,1873.751535357754,1122.2630144927537,2108.372571586616,0.0,108.0,0.0,56.0
