pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,577789.4511002445,29849.170834912216,267810.67486842105,267810.67486842105,0.0,184.0,0.0,0.0
10,1,4,577789.4511002445,29849.170834912216,146451.08237037036,146451.08237037036,0.0,184.0,0.0,0.0
10,2,2,286617.20497271075,29849.170834912216,116772.77153846153,120867.48547310561,0.0,87.0,0.0,2.0
17,7,7,42561.248084192775,30157.718925472178,21329.556261997626,20572.673449612405,0.0,10.0,0.0,1.0
50,1,2,113395.33853166987,29849.170834912216,53562.13496315789,53562.13496315789,0.0,144.0,0.0,0.0
50,1,4,113395.33853166987,29849.170834912216,29290.21648,29290.21648,0.0,144.0,0.0,0.0
50,2,2,56406.7037832677,29849.170834912216,23354.55430769231,27892.496647639757,0.0,47.0,0.0,2.0
75,3,5,24877.975102642387,19920.4151985164,5091.815660685155,10286.336724806202,0.0,21.0,0.0,9.0
100,1,2,56406.7037832677,29849.170834912216,26781.067481578946,26781.067481578946,0.0,94.0,0.0,0.0
100,1,4,56406.7037832677,29849.170834912216,14645.108240740741,14645.108240740741,0.0,94.0,0.0,0.0
100,2,2,28946.0908255757,28661.72049727107,11677.277153846155,14504.098256772673,0.0,1.0,0.0,0.0
115,4,2,12352.833721021405,11941.478334470301,3320.749343925101,6251.766489988222,0.0,4.0,0.0,1.0
287,1,6,19933.017207203407,18043.51267465832,4806.154251812789,4495.820295983086,1.0,31.0,0.0,33.0
400,1,2,14268.128935849056,11842.439764470058,6695.2668703125,6695.2668703125,0.0,80.0,0.0,0.0
400,1,4,14268.128935849056,11842.439764470058,3661.2770601851853,3661.2770601851853,0.0,80.0,0.0,0.0
400,2,2,6550.813259175738,5766.895840773227,2919.3192884615387,3626.0245641931683,0.0,42.0,0.0,0.0
439,1,9,11404.381222401853,9949.933075093157,1621.6957789168441,2809.887684989429,0.0,63.0,0.0,9.0
1000,1,2,4981.401344430326,4512.848403131781,2678.1067481184214,2678.1067481184214,0.0,76.0,0.0,0.0
1000,1,4,4636.3738638569275,4141.000175509133,1464.510824074074,1464.510824074074,0.0,84.0,0.0,0.0
1000,2,2,2132.880200558591,1811.698309525059,1167.7277153846155,1450.4098256772675,0.0,138.0,0.0,0.0
