pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,351582.10196428566,24221.37913186081,303785.24313432834,303785.24313432834,0.0,182.0,0.0,0.0
10,1,4,435605.3188940092,24221.37913186081,164757.46766666666,164757.46766666666,0.0,182.0,0.0,0.0
10,2,2,188757.4581034483,24221.37913186081,127566.89327731093,36028.496643222505,0.0,86.0,0.0,22.0
17,7,7,35445.61054447277,24221.37913186081,16987.610944123815,18014.24832259796,0.0,10.0,0.0,1.0
50,1,2,70316.42040714285,24221.37913186081,60757.04861492537,60757.04861492537,0.0,142.0,0.0,0.0
50,1,4,90403.93477429227,24221.37913186081,32951.49354,32951.49354,0.0,142.0,0.0,0.0
50,2,2,45819.851769268054,24221.37913186081,25513.378655462184,18014.248321611252,0.0,46.0,0.0,14.0
75,3,5,20203.119218603064,12105.106315951236,7554.256864882402,9007.124161017064,0.0,53.0,0.0,9.0
100,1,2,45819.851769268054,24221.37913186081,30378.524307462685,30378.524307462685,0.0,92.0,0.0,0.0
100,1,4,45819.851769268054,24221.37913186081,16475.746770833335,16475.746770833335,0.0,92.0,0.0,0.0
100,2,2,23190.960304219825,12105.106315951234,12756.689327731092,9007.124160805626,0.0,92.0,0.0,28.0
115,4,2,10035.92328109738,9659.740250981033,4926.689259586329,4503.562080402813,0.0,5.0,0.0,13.0
287,1,6,16077.551144674624,12105.106315951234,5169.410096426546,4983.551606288449,1.0,97.0,0.0,33.0
400,1,2,11592.9203806814,9659.740250981033,7594.631076772388,7594.631076772388,0.0,80.0,0.0,0.0
400,1,4,11592.9203806814,9659.740250981033,4118.936692708334,4118.936692708334,0.0,80.0,0.0,0.0
400,2,2,5733.804498416819,5627.305611449119,3189.172331932773,2771.4228187094236,0.0,8.0,0.0,16.0
439,1,9,9330.77549207352,8022.810188250072,1847.6697808970598,3114.71975393028,0.0,71.0,0.0,9.0
1000,1,2,4542.3850288771855,4126.6350976146405,3037.8524307014927,3037.8524307014927,0.0,104.0,0.0,0.0
1000,1,4,4561.774503653229,4126.6350976146405,1647.5746770833334,1647.5746770833334,0.0,104.0,0.0,0.0
1000,2,2,2233.956394382155,2227.0722767057146,1275.6689327731094,1125.8905201007033,0.0,3.0,0.0,24.0
