pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,488986.5457420925,320498.9413680781,341591.8589795918,71795.79737609331,0.0,6.0,0.0,54.0
10,1,4,239054.36637499998,21487.65813388831,217099.64033898307,56764.36419787281,0.0,182.0,0.0,54.0
10,2,2,213665.96091205213,213665.96091205213,93265.4282868526,71795.79737609331,2.0,2.0,0.0,22.0
17,7,7,37866.06122171946,37866.06122171946,16189.74496092143,35897.89868804665,0.0,0.0,0.0,1.0
50,1,2,101553.84072970194,91571.1261051652,68318.3718,71795.79737609331,0.0,6.0,0.0,14.0
50,1,4,61855.93116529449,21487.65813388831,43419.92807118644,56764.36419787281,0.0,142.0,0.0,14.0
50,2,2,49307.5294412428,49307.5294412428,18653.08565737052,35897.898688046655,2.0,2.0,0.0,14.0
75,3,5,18727.158881916715,16922.149802439446,5300.642424242425,17948.949344023324,0.0,9.0,0.0,9.0
100,1,2,50776.92036485097,49307.5294412428,34159.1859,35897.898688046655,0.0,4.0,0.0,28.0
100,1,4,35436.22097851598,21487.65813388831,21709.96403559322,28382.182098936406,0.0,92.0,0.0,28.0
100,2,2,25639.915309446253,25639.915309446253,9326.54282868526,17948.949344023327,0.0,0.0,0.0,28.0
115,4,2,10933.789865540615,10933.789865540615,3456.940711462451,8974.474672011664,1.0,1.0,0.0,13.0
287,1,6,12503.83417749745,9513.42825593522,6537.783357245337,8109.194885437319,1.0,97.0,0.0,7.0
400,1,2,12819.957654723126,12819.957654723126,8539.796474936225,10256.54248229904,0.0,0.0,0.0,48.0
400,1,4,8859.055244628995,6593.77223841022,5427.491009004238,8109.194885410401,0.0,176.0,0.0,48.0
400,2,2,6168.851097178684,6168.851097178684,2331.635707171315,5522.753644314868,0.0,0.0,0.0,16.0
439,1,9,7033.406724842315,6342.285503956812,2463.5597078627466,3647.8241777630305,9.0,71.0,0.0,137.0
1000,1,2,4856.154428070868,4856.154428070868,3415.918589979592,4487.237336005832,0.0,0.0,0.0,24.0
1000,1,4,3589.4581111233033,3232.7782388101195,2170.996403601695,3547.7727623670507,0.0,152.0,0.0,24.0
1000,2,2,2279.6824069665104,2157.989623872947,932.6542828685259,2243.618668002916,0.0,48.0,0.0,24.0
