pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,237212.0206024096,237212.0206024096,205398.06735849055,205398.06735849055,0.0,0.0,0.0,0.0
10,1,4,127599.4666882696,8104.335011465775,106869.70875675675,106869.70875675675,0.0,182.0,0.0,0.0
10,2,2,82890.62398584263,9165.46044718352,59095.0,19524.392300823492,0.0,86.0,0.0,22.0
17,7,7,13270.049847003189,9165.46044773486,11240.239343629646,9762.196150411748,0.0,10.0,0.0,1.0
50,1,2,47442.40413012048,47442.40413012048,41079.6134754717,41079.6134754717,0.0,0.0,0.0,0.0
50,1,4,25726.64015941461,8104.335011465775,21373.941755675674,21373.941755675674,0.0,142.0,0.0,0.0
50,2,2,17396.564951322875,9165.46044718352,11819.0,9762.196150411746,0.0,46.0,0.0,14.0
75,3,5,7634.99866310472,6095.561326384469,3388.3283848043416,5127.315007816571,0.0,21.0,0.0,5.0
100,1,2,23579.158938922155,23579.158938922155,20539.806738679246,20539.806738679246,0.0,0.0,0.0,0.0
100,1,4,12863.320079707304,8104.335011465775,10686.970878378379,10686.970878378379,0.0,92.0,0.0,0.0
100,2,2,8754.926205355865,6095.561326384468,5909.5,4881.098075205873,0.0,44.0,0.0,28.0
115,4,2,3766.693793750847,3287.241373195177,2209.779381381177,2440.5490376029366,0.0,17.0,0.0,13.0
287,1,6,3957.409813739719,3555.7071374853926,2837.4829217816455,2967.7037024435976,0.0,33.0,0.0,1.0
400,1,2,5043.31342516121,3659.5702018678116,5134.951684610849,5134.951684610849,0.0,127.0,0.0,0.0
400,1,4,3881.0960179693607,2701.4450038219247,2671.7427195945947,2671.7427195945947,0.0,176.0,0.0,0.0
400,2,2,2157.0106720123795,2116.538022291124,1477.375,1501.8763308325765,0.0,8.0,0.0,16.0
439,1,9,2254.504044257223,2202.160338222512,1070.8584953417642,1618.7474740690707,1.0,13.0,0.0,23.0
1000,1,2,1811.135323656052,1710.7804612188975,2053.9806738584907,2053.9806738584907,0.0,55.0,0.0,0.0
1000,1,4,1552.4384071877446,1350.7225019109624,1068.697087837838,1068.697087837838,0.0,152.0,0.0,0.0
1000,2,2,858.2268451822972,831.7648473225369,590.95,610.1372594007341,0.0,32.0,0.0,24.0
