pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1076910.650793651,320958.7936241611,1076910.650793651,565764.301724138,1076910.650793651,0.0,3.0,0.0,1.0,0.0
5,1,1,223972.8861016949,160479.39687200382,215382.12994708994,188588.10073435502,121935.21731843577,0.0,3.0,0.0,1.0,0.0
6,1,1,188588.10073435502,160479.39687200382,179485.1083186361,188588.10073435502,186192.3984858179,0.0,2.0,0.0,0.0,0.0
10,1,1,113152.86040229886,106986.2645680196,107691.06502645502,113152.86040229886,118386.50805832694,0.0,2.0,0.0,0.0,0.0
14,1,1,80823.471733521,80239.69842102108,76922.18928841378,80823.471733521,56664.44550563861,0.0,2.0,0.0,0.0,0.0
15,1,1,75173.07410793651,80239.69842102108,71794.04333921224,70720.53776041667,46302.18184301438,0.0,1.0,0.0,1.0,0.0
17,1,1,66356.26020458638,64191.75873441994,63347.685304187034,62862.70024478502,18863.143669692323,0.0,3.0,0.0,1.0,0.0
20,1,1,56576.43021551725,64191.75873441994,53845.5325,56576.43021551725,40263.855915544234,0.0,0.0,0.0,0.0,0.0
25,1,1,45166.54812371134,45851.25624180641,43076.4259978836,43520.33093586342,20341.608655305743,0.0,3.0,0.0,1.0,0.0
30,1,1,37717.62014048531,40119.84921051054,35897.02166960612,37717.62014048531,12830.478778122724,0.0,2.0,0.0,0.0,0.0
35,1,1,32281.077973557974,35662.08818638069,30768.875715365513,31431.350117957994,12832.838367868166,0.0,1.0,0.0,1.0,0.0
40,1,1,28288.215107758624,32095.879369606904,26922.76625,28288.215107758624,10238.204091663752,0.0,0.0,0.0,0.0,0.0
45,1,1,25115.83912470788,26746.56614034036,23931.347779737407,24598.447920061713,8741.902265840774,0.0,3.0,0.0,1.0,0.0
50,1,1,22630.572085057473,24689.137976762526,21538.2130010582,22630.572085057473,9585.85689874332,0.0,2.0,0.0,0.0,0.0
