pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1060083.9218750002,322504.8379094412,1060083.9218750002,557750.64305949,1060083.9218750002,0.0,3.0,0.0,1.0,0.0
5,1,1,220730.51692650333,161252.41901493256,212016.78416666668,185916.8811772112,225029.35083880377,0.0,3.0,0.0,1.0,0.0
6,1,1,185916.8811772112,161252.41901493256,176680.65350115742,185916.8811772112,204121.96453252033,0.0,2.0,0.0,0.0,0.0
10,1,1,111550.12866855525,107501.61266324128,106008.39213541668,111550.12866855525,115505.51853238486,0.0,2.0,0.0,0.0,0.0
14,1,1,79678.66335202637,80626.20949241328,75720.28008078232,79678.66335202637,84722.18475679817,0.0,2.0,0.0,0.0,0.0
15,1,1,74100.38285142071,80626.20949241328,70672.26141203704,69718.83042669971,48969.60297391452,0.0,1.0,0.0,1.0,0.0
17,1,1,65410.19946559526,64500.96759152215,62357.87772130911,61972.29372573708,52589.26168433906,0.0,3.0,0.0,1.0,0.0
20,1,1,55775.06434844193,64500.96759152215,53004.196054687505,55775.06434844193,36005.6812811661,0.0,0.0,0.0,0.0,0.0
25,1,1,44523.934634146346,46072.11971117927,42403.35684166667,42903.895653485764,31120.89525584237,0.0,3.0,0.0,1.0,0.0
30,1,1,37183.376229147,40313.10474620664,35336.13070601852,37183.376229147,19634.5315104794,0.0,2.0,0.0,0.0,0.0
35,1,1,31822.377043205463,35833.87088477366,30288.11203231292,30986.146858496835,17607.334030917755,0.0,1.0,0.0,1.0,0.0
40,1,1,27887.532174220963,32250.483798169556,26502.098027343753,27887.532174220963,11926.442372118154,0.0,0.0,0.0,0.0,0.0
45,1,1,24759.205570913964,26875.403164137766,23557.42047067901,24250.027977851205,9169.929666234608,0.0,3.0,0.0,1.0,0.0
50,1,1,22310.025738243625,24808.064460272944,21201.678422916666,22310.025738243625,10486.367371718376,0.0,2.0,0.0,0.0,0.0
