pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,231630.56129411762,231630.56129411762,189323.43599999996,189323.43599999996,0.0,0.0,0.0,0.0
10,1,4,116500.57816568046,7307.4999049339285,99351.23678391958,65902.98708333334,0.0,182.0,0.0,6.0
10,2,2,93002.55365040895,60791.76253949448,58393.57566765579,37923.75216804779,0.0,6.0,0.0,6.0
17,7,7,14884.179545008548,11757.609345758698,8180.683849511535,8948.08794106948,0.0,5.0,0.0,1.0
50,1,2,46326.112268235294,46326.112268235294,37864.687203478265,37864.687203478265,0.0,0.0,0.0,0.0
50,1,4,23300.11563786982,7307.4999049339285,19870.24736080402,16475.746770833335,0.0,142.0,0.0,14.0
50,2,2,18774.705535757872,10882.688260039591,11678.715133531157,9480.938042011947,0.0,38.0,0.0,14.0
75,3,5,8142.227657259736,7925.481695543599,3786.1731601731603,4749.27838783637,0.0,3.0,0.0,5.0
100,1,2,23027.599665497077,23027.599665497077,18932.343602608697,18932.343602608697,0.0,0.0,0.0,0.0
100,1,4,11643.168370195152,7307.4999049339285,9935.123680904522,9414.712440476189,0.0,92.0,0.0,12.0
100,2,2,9401.41962131623,7925.481695543599,5839.357566765579,5417.678881149685,0.0,20.0,0.0,12.0
115,4,2,3966.2484989221193,2898.1433917324875,2469.243365330322,2528.2501445365197,0.0,41.0,0.0,5.0
287,1,6,4026.5460352079767,3431.1048864936793,2692.2574179109315,2712.9493413231594,0.0,47.0,0.0,1.0
400,1,2,5011.554480283307,4514.523947427458,4733.085900597826,4733.085900597826,0.0,40.0,0.0,0.0
400,1,4,3507.2906883182045,2435.833301644643,2483.7809202261305,2636.1194833333334,0.0,176.0,0.0,0.0
400,2,2,2227.0628954435238,2094.8839799119446,1459.8393916913947,1516.9500867219117,0.0,24.0,0.0,0.0
439,1,9,2232.353075863731,2215.2244204020603,957.1792495517677,1526.034004494277,0.0,4.0,0.0,9.0
1000,1,2,1860.9386032407062,1813.1456030108889,1893.234360252174,1893.234360252174,0.0,24.0,0.0,0.0
1000,1,4,1402.6731444624843,1217.9166508223216,993.5123680904522,1046.0791600529103,0.0,152.0,0.0,8.0
1000,2,2,845.6613094070772,842.105783355639,583.9357566765578,601.9643201277428,0.0,4.0,0.0,8.0
