instance_type,availability_zone,num_instances,T3,pods,cpu,mem,actual_pods,excess_pods,cost,performance,total_cost_per_pod,nodes_used,efficiency
t3.medium,eu-west-1b,1,50.0,1,1,1,1.0,0.0,0.0221,20353.6113,0.0221,1,920977.8862
t3.medium,eu-west-1b,5,50.0,5,1,1,5.0,0.0,0.1105,101768.0564,0.0221,5,184195.5772
t3.medium,eu-west-1b,6,50.0,6,1,1,6.0,0.0,0.1326,122121.6677,0.0221,6,153496.3144
t3.medium,eu-west-1b,10,50.0,10,1,1,10.0,0.0,0.221,203536.1129,0.0221,10,92097.7886
t3.medium,eu-west-1b,14,50.0,14,1,1,14.0,0.0,0.3094,284950.558,0.0221,14,65784.1347
t3.medium,eu-west-1b,15,50.0,15,1,1,15.0,0.0,0.3315,305304.1693,0.0221,15,61398.5257
t3.medium,eu-west-1b,17,50.0,17,1,1,17.0,0.0,0.3757,346011.3919,0.0221,17,54175.1698
t3.medium,eu-west-1b,20,50.0,20,1,1,20.0,0.0,0.442,407072.2257,0.0221,20,46048.8943
t3.medium,eu-west-1b,25,50.0,25,1,1,25.0,0.0,0.5525,508840.2821,0.0221,25,36839.1154
t3.medium,eu-west-1b,30,50.0,30,1,1,30.0,0.0,0.663,610608.3386,0.0221,30,30699.2629
t3.medium,eu-west-1b,35,50.0,35,1,1,35.0,0.0,0.7735,712376.395,0.0221,35,26313.6539
t3.medium,eu-west-1b,40,50.0,40,1,1,40.0,0.0,0.884,814144.4514,0.0221,40,23024.4472
t3.medium,eu-west-1b,45,50.0,45,1,1,45.0,0.0,0.9945,915912.5079,0.0221,45,20466.1752
t3.medium,eu-west-1b,50,50.0,50,1,1,50.0,0.0,1.105,1017680.5643,0.0221,50,18419.5577
