pods,cpu,mem,alpha,cost,performance,perf_per_cost,actual_pods,excess_pods,iterations,explored_alphas,explored_podcount,nodepool_config,workload_intensity
1,1,1,0.2361,0.0221,20353.6113,920977.8862,1.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.1458980337503154), np.float64(0.09016994374947422), np.float64(0.05572809000084119), np.float64(0.03444185374863301), np.float64(0.021286236252208175), np.float64(0.013155617496424831), np.float64(0.008130618755783343), np.float64(0.005024998740641487), np.float64(0.003105620015141856)]","[2.0, 640.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[{'instance_type': 't3.medium', 'availability_zone': 'eu-west-1b', 'num_instances': 1, 'T3': 50.0}]",default
5,1,1,0.3344,0.1175,154257.62,1312830.8086,5.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.3393935387456888), np.float64(0.3343685400050473), np.float64(0.3312629199899054), np.float64(0.3293435412644058)]","[6.0, 640.0, 5.0, 420.0, 5.0, 70.0, 6.0, 6.0, 6.0, 5.0, 5.0, 5.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 2, 'T3': 5.0}, {'instance_type': 't3.medium', 'availability_zone': 'eu-west-1b', 'num_instances': 1, 'T3': 50.0}]",default
6,1,1,0.382,0.1431,200856.0131,1403605.9615,6.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.3393935387456888), np.float64(0.3343685400050473), np.float64(0.3312629199899054), np.float64(0.3293435412644058)]","[6.0, 640.0, 6.0, 420.0, 6.0, 70.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 3, 'T3': 5.0}]",default
10,1,1,0.382,0.2385,334760.0218,1403605.9615,10.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.3393935387456888), np.float64(0.3343685400050473), np.float64(0.3312629199899054), np.float64(0.3293435412644058)]","[10.0, 640.0, 10.0, 420.0, 10.0, 70.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}]",default
14,1,1,0.382,0.3377,468664.0305,1387811.7576,14.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[14.0, 640.0, 14.0, 420.0, 14.0, 70.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 2, 'T3': 30.0}]",default
15,1,1,0.382,0.3873,535616.0349,1382948.7088,16.0,1.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[16.0, 640.0, 15.0, 420.0, 15.0, 70.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 3, 'T3': 30.0}]",default
17,1,1,0.382,0.4369,602568.0393,1379189.8358,18.0,1.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[18.0, 640.0, 17.0, 420.0, 17.0, 70.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 4, 'T3': 30.0}]",default
20,1,1,0.382,0.4865,669520.0436,1376197.4175,20.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[20.0, 640.0, 20.0, 420.0, 20.0, 70.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 5, 'T3': 30.0}]",default
25,1,1,0.382,0.6353,870376.0567,1370023.7002,26.0,1.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[26.0, 640.0, 25.0, 420.0, 25.0, 70.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 8, 'T3': 30.0}]",default
30,1,1,0.382,0.7345,1004280.0655,1367297.5704,30.0,0.0,10,"[np.float64(0.3819660112501051), np.float64(0.6180339887498949), np.float64(0.2360679774997897), np.float64(0.47213595499957944), np.float64(0.32623792124926393), np.float64(0.4164078649987382), np.float64(0.36067977499789694), np.float64(0.3475241575014721), np.float64(0.36881039375368024), np.float64(0.35565477625725544), np.float64(0.3525491562421136), np.float64(0.3575741549827551)]","[30.0, 640.0, 30.0, 420.0, 30.0, 70.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0]","[{'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1c', 'num_instances': 5, 'T3': 5.0}, {'instance_type': 'c7a.large', 'availability_zone': 'eu-west-1a', 'num_instances': 10, 'T3': 30.0}]",default
