pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,493792.31031941023,320498.9413680781,359957.01268817205,71795.79737609331,0.0,6.0,0.0,54.0
10,1,4,241469.05694444443,21414.8639380531,228729.97821428571,71795.79737609331,0.0,182.0,0.0,22.0
10,2,2,213665.96091205213,213665.96091205213,92895.32738095238,71795.79737609331,2.0,2.0,0.0,22.0
17,7,7,37866.06122171946,37866.06122171946,16372.938680422665,35897.89868804665,0.0,0.0,0.0,1.0
50,1,2,101763.01444902162,91571.1261051652,71991.40254193549,71795.79737609331,0.0,6.0,0.0,14.0
50,1,4,63401.827530022725,21414.8639380531,45745.99564642857,35897.898688046655,0.0,142.0,0.0,14.0
50,2,2,49307.5294412428,49307.5294412428,18579.065476190477,35897.898688046655,2.0,2.0,0.0,14.0
75,3,5,18719.48741135089,16865.24563281384,5258.152304609219,17948.949344023324,0.0,9.0,0.0,9.0
100,1,2,50881.50722451081,49307.5294412428,35995.701270967744,35897.898688046655,0.0,4.0,0.0,28.0
100,1,4,36811.93323330833,21414.8639380531,22872.997823214286,17948.949344023327,0.0,92.0,0.0,28.0
100,2,2,25639.915309446253,25639.915309446253,9289.532738095239,17948.949344023327,0.0,0.0,0.0,28.0
115,4,2,11007.179214677257,11007.179214677257,3429.229763875577,8974.474672011664,1.0,1.0,0.0,13.0
287,1,6,13018.917495854063,13018.917495854063,6735.89800443459,5128.271241149521,1.0,1.0,0.0,7.0
400,1,2,12819.957654723126,12819.957654723126,8998.925317674732,10256.54248229904,0.0,0.0,0.0,48.0
400,1,4,9202.983308327082,9493.97081202619,5718.249455915178,5522.753644314868,0.0,16.0,0.0,16.0
400,2,2,6317.3788121990365,6317.3788121990365,2322.3831845238096,5522.753644314868,0.0,0.0,0.0,16.0
439,1,9,7323.14109141791,7323.14109141791,2547.070206434365,3372.9872882645636,9.0,9.0,0.0,137.0
1000,1,2,4991.410272669626,4991.410272669626,3599.570127075269,4487.237336005832,0.0,0.0,0.0,24.0
1000,1,4,3735.5943318296886,3749.758821415951,2287.299782366071,2243.618668002916,0.0,24.0,0.0,24.0
1000,2,2,2314.4179738781845,2278.9308315838207,928.9532738095238,2243.618668002916,0.0,16.0,0.0,24.0
