pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1071242.7,321575.429154659,1071242.7,562531.3628571428,1071242.7,0.0,3.0,0.0,1.0,0.0
5,1,1,222714.61146067418,160787.71463736793,214248.5397894737,187510.45444444445,248602.12731668007,0.0,3.0,0.0,1.0,0.0
6,1,1,187510.45444444445,160787.71463736793,178540.44985380117,187510.45444444445,185835.7080672627,0.0,2.0,0.0,0.0,0.0
10,1,1,112506.27262857142,107191.80974490341,107124.26994736843,112506.27262857142,91362.7971633888,0.0,2.0,0.0,0.0,0.0
14,1,1,79905.02319109462,80393.85730367435,76517.33566058002,80361.62332361517,65378.88181384438,0.0,2.0,0.0,0.0,0.0
15,1,1,74351.6652348656,80393.85730367435,71416.17995321639,70316.4204017857,67451.22507859518,0.0,1.0,0.0,1.0,0.0
17,1,1,65518.81819602633,64315.08584053794,63014.27643416499,62503.484814814816,62561.4259140803,0.0,3.0,0.0,1.0,0.0
20,1,1,55696.17458274399,64315.08584053794,53562.13496052632,56253.136328571425,19757.28036076206,0.0,0.0,0.0,0.0,0.0
25,1,1,44413.60273935571,45939.34703189633,42849.70796631579,43271.64333051564,29468.97617008967,0.0,3.0,0.0,1.0,0.0
30,1,1,37008.64231829574,40196.928651837174,35708.08997660819,37502.090882539684,18360.69259628154,0.0,2.0,0.0,0.0,0.0
35,1,1,31663.878699963276,35730.60324533628,30606.934264232008,31251.742402998236,14533.118009073012,0.0,1.0,0.0,1.0,0.0
40,1,1,27710.90459535538,32157.54292267051,26781.06748026316,28126.568164285713,9035.358214125057,0.0,0.0,0.0,0.0,0.0
45,1,1,24601.543005785163,26797.952434558116,23805.393317738788,24457.8853605185,9522.458868575743,0.0,3.0,0.0,1.0,0.0
50,1,1,22146.904065241844,24736.57147911942,21424.85398526316,22501.254530285714,7248.256892209177,0.0,2.0,0.0,0.0,0.0
