pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,510953.2659459459,27725.216812342343,282689.04569444444,282689.04569444444,0.0,182.0,0.0,0.0
10,1,4,510953.2659459459,27725.216812342343,153262.76062015502,153262.76062015502,0.0,182.0,0.0,0.0
10,2,2,255476.63297297296,27725.216812342343,121443.6824,109750.26221033867,0.0,86.0,0.0,2.0
17,7,7,40963.05867568036,27725.216812342343,19367.693333086616,16697.52136104892,0.0,10.0,0.0,1.0
50,1,2,102058.25329302526,27725.216812342343,56537.80912777778,56537.80912777778,0.0,142.0,0.0,0.0
50,1,4,102058.25329302526,27725.216812342343,30652.552130232558,30652.552130232558,0.0,142.0,0.0,0.0
50,2,2,52890.75324529991,27725.216812342343,24288.73648,25326.983587001232,0.0,46.0,0.0,2.0
75,3,5,23133.07087269346,18452.807988131026,5363.029209621993,8348.76068026315,0.0,21.0,0.0,9.0
100,1,2,52890.75324529991,27725.216812342343,28268.90456388889,28268.90456388889,0.0,92.0,0.0,0.0
100,1,4,52890.75324529991,27725.216812342343,15326.276065891474,15326.276065891474,0.0,92.0,0.0,0.0
100,2,2,26571.753021869903,18452.807988131026,12144.36824,13170.031465240641,0.0,44.0,0.0,0.0
115,4,2,11435.56184369707,9151.903859187112,3497.627745405648,5676.73770053476,0.0,29.0,0.0,1.0
287,1,6,18452.807988131026,18452.807988131026,4939.658536585366,4817.495941098736,1.0,1.0,0.0,33.0
400,1,2,13228.609801836095,9151.903859187112,7067.2261408854165,7067.2261408854165,0.0,176.0,0.0,0.0
400,1,4,13228.609801836095,9151.903859187112,3831.5690164728685,3831.5690164728685,0.0,176.0,0.0,0.0
400,2,2,6534.561594403274,6534.561594403274,3036.09206,3292.5078663101604,0.0,0.0,0.0,0.0
439,1,9,10622.370903942105,9151.90385918711,1682.206815443592,3010.93496318671,0.0,71.0,0.0,9.0
1000,1,2,5193.299171501407,5151.243812056545,2826.8904563472224,2826.8904563472224,0.0,8.0,0.0,0.0
1000,1,4,5193.299171501407,5151.243812056545,1532.6276065891473,1532.6276065891473,0.0,8.0,0.0,0.0
1000,2,2,2359.436460763589,2154.10386840287,1214.4368240000001,1317.0031465240643,0.0,81.0,0.0,0.0
