pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,565349.0083732058,471688.3942115769,359957.01268817205,71795.79737609331,0.0,2.0,0.0,54.0
10,1,4,565349.0083732058,471688.3942115769,228729.97821428571,71795.79737609331,0.0,2.0,0.0,22.0
10,2,2,267184.97794273595,276771.27776928956,92163.86811023622,71795.79737609331,0.0,0.0,0.0,22.0
17,7,7,37866.06122171946,35897.89868804665,16419.386733416773,35897.89868804665,0.0,1.0,0.0,1.0
50,1,2,106265.47203711515,102657.85794851583,71991.40254193549,71795.79737609331,0.0,2.0,0.0,14.0
50,1,4,83082.5704129606,20717.977730792572,45745.99564642857,35897.898688046655,0.0,154.0,0.0,14.0
50,2,2,51786.734821829064,52497.78500114181,18432.773622047243,35897.898688046655,0.0,0.0,0.0,14.0
75,3,5,19552.53693865396,17948.949344023324,5300.642424242425,17948.949344023324,0.0,9.0,0.0,9.0
100,1,2,52497.78500114181,52497.78500114181,35995.701270967744,35897.898688046655,0.0,0.0,0.0,28.0
100,1,4,39027.68163403615,20717.977730792572,22872.997823214286,17948.949344023327,0.0,104.0,0.0,28.0
100,2,2,25639.915309446253,25449.528224049474,9216.386811023622,17948.949344023327,0.0,2.0,0.0,28.0
115,4,2,11137.609362266978,11058.56271794144,3456.940711462451,8974.474672011664,0.0,1.0,0.0,13.0
287,1,6,13128.64949160479,12996.993595385871,6735.89800443459,5128.271241149521,1.0,13.0,0.0,7.0
400,1,2,12819.957654723126,12775.305599659374,8998.925317674732,10256.54248229904,0.0,4.0,0.0,48.0
400,1,4,9630.271203333175,9427.433874011502,5718.249455915178,5522.753644314868,0.0,28.0,0.0,16.0
400,2,2,6327.53536977492,6320.3021938471975,2304.0967027559054,5522.753644314868,0.0,2.0,0.0,16.0
439,1,9,7384.865339027693,7337.321780087512,2561.5421962436512,3348.55093483981,9.0,15.0,0.0,137.0
1000,1,2,4997.748571428571,4996.3368931505665,3599.570127075269,4487.237336005832,0.0,4.0,0.0,24.0
1000,1,4,3653.891190905191,3304.0548449287553,2287.299782366071,2243.618668002916,0.0,116.0,0.0,24.0
1000,2,2,2401.01488192395,2353.966618390476,921.6386811023622,2243.618668002916,0.0,22.0,0.0,24.0
