pods,cpu,mem,actual_pods,excess_pods,Total Assigned Instances,Total Assignable Pods,Total CPU,Total Memory,cost,performance,nodepool_config
10,1,2,10.0,0.0,10,10.0,10.0,20.0,0.081,196885.9771,"[{'instance_type': 't4g.small', 'availability_zone': 'euw1-az1', 'num_instances': 10, 'T3': 50.0}]"
10,1,4,192.0,182.0,1,192.0,192.0,768.0,3.4469,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 15.0}]"
10,2,2,96.0,86.0,1,96.0,192.0,384.0,2.976,2955355.0608,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}]"
17,7,7,27.0,10.0,1,27.0,192.0,384.0,2.976,831193.6109,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}]"
50,1,2,50.0,0.0,50,50.0,50.0,100.0,0.405,984429.8857,"[{'instance_type': 't4g.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}]"
50,1,4,192.0,142.0,1,192.0,192.0,768.0,3.4469,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 15.0}]"
50,2,2,96.0,46.0,1,96.0,192.0,384.0,2.976,2955355.0608,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}]"
75,3,5,128.0,53.0,2,128.0,384.0,768.0,6.0162,3913335.6256,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.48xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 15.0}]"
100,1,2,100.0,0.0,100,100.0,100.0,200.0,0.815,1968859.7714,"[{'instance_type': 't4g.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'euw1-az2', 'num_instances': 50, 'T3': 50.0}]"
100,1,4,192.0,92.0,1,192.0,192.0,768.0,3.4469,5903431.0272,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 15.0}]"
100,2,2,160.0,60.0,2,160.0,320.0,640.0,4.985,4898453.9792,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}]"
115,4,2,128.0,13.0,3,128.0,512.0,1024.0,8.0252,3906551.1784,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.48xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 15.0}]"
287,1,6,287.0,0.0,18,287.0,287.0,2296.0,6.9901,8708824.2364,"[{'instance_type': 'r6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.12xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.24xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r8g.medium', 'availability_zone': 'euw1-az1', 'num_instances': 15, 'T3': 50.0}]"
400,1,2,492.0,92.0,301,492.0,492.0,984.0,5.716,12129829.0502,"[{'instance_type': 't4g.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'euw1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'euw1-az3', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az3', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}]"
400,1,4,576.0,176.0,3,576.0,576.0,2304.0,10.3407,17710293.0816,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 3, 'T3': 15.0}]"
400,2,2,448.0,48.0,5,448.0,896.0,1792.0,14.1056,13642399.112,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.48xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 3, 'T3': 15.0}]"
439,1,9,580.0,141.0,5,580.0,656.0,5248.0,16.1179,17578241.366,"[{'instance_type': 'r6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.24xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.12xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'r6a.48xlarge', 'availability_zone': 'euw1-az3', 'num_instances': 1, 'T3': 45.0}]"
1000,1,2,1054.0,54.0,354,1054.0,1054.0,2108.0,14.6054,29213867.8249,"[{'instance_type': 't4g.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'euw1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't4g.small', 'availability_zone': 'euw1-az3', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az2', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az1', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 't2.small', 'availability_zone': 'euw1-az3', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c8g.medium', 'availability_zone': 'euw1-az3', 'num_instances': 50, 'T3': 50.0}, {'instance_type': 'c6a.48xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 2, 'T3': 15.0}]"
1000,1,4,1152.0,152.0,6,1152.0,1152.0,4608.0,20.6814,35420586.1632,"[{'instance_type': 'm6a.48xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 6, 'T3': 15.0}]"
1000,2,2,1024.0,24.0,11,1024.0,2048.0,4096.0,32.3468,31130289.3776,"[{'instance_type': 'c8g.metal-48xl', 'availability_zone': 'euw1-az1', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.32xlarge', 'availability_zone': 'euw1-az2', 'num_instances': 1, 'T3': 1.0}, {'instance_type': 'c6a.48xlarge', 'availability_zone': 'euw1-az1', 'num_instances': 9, 'T3': 15.0}]"
