pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,496230.7908641975,58284.84042422001,363869.5889130435,71795.79737609331,0.0,86.0,0.0,54.0
10,1,4,539533.9851598174,58284.84042422001,232888.7050909091,71795.79737609331,0.0,86.0,0.0,22.0
10,2,2,247319.8448390677,58284.84042422001,122236.20358267716,71795.79737609331,0.0,38.0,0.0,22.0
17,7,7,37866.06122171946,18912.079188507865,25362.455555232475,35897.89868804665,0.0,23.0,0.0,1.0
50,1,2,101867.92477319586,58284.84042422001,72773.91778695652,71795.79737609331,0.0,46.0,0.0,14.0
50,1,4,106042.5781916087,58284.84042422001,46577.741021818176,35897.898688046655,0.0,46.0,0.0,14.0
50,2,2,55886.45749083599,55886.45749083599,24447.240719685036,35897.898688046655,0.0,0.0,0.0,14.0
75,3,5,22515.398283719944,18912.079188507865,5354.730612244898,17948.949344023324,1.0,21.0,0.0,9.0
100,1,2,50933.96238659793,55886.45749083599,36386.95889347826,35897.898688046655,0.0,0.0,0.0,28.0
100,1,4,55886.45749083599,55886.45749083599,23288.870510909088,17948.949344023327,0.0,0.0,0.0,28.0
100,2,2,25639.915309446253,18652.345041240773,12223.620359842518,17948.949344023327,0.0,46.0,0.0,28.0
115,4,2,11716.802607533164,11710.201619316766,3492.2156166814552,8974.474672011664,0.0,0.0,0.0,13.0
287,1,6,18912.079188507865,18652.345041240773,6635.362213323626,5128.271241149521,1.0,5.0,0.0,7.0
400,1,2,12819.957654723126,13257.553183730715,9096.73972330163,10256.54248229904,0.0,8.0,0.0,48.0
400,1,4,13524.631459966804,13257.553183730715,5822.217627840909,5522.753644314868,0.0,8.0,0.0,16.0
400,2,2,6657.260770163973,6604.146276438335,3055.9050899852364,5522.753644314868,0.0,3.0,0.0,16.0
439,1,9,10769.04326923077,7688.444861971922,2590.9852099935783,3365.5748588394217,0.0,163.0,0.0,137.0
1000,1,2,5026.471264367816,5249.842218284535,3638.695889326087,4487.237336005832,0.0,6.0,0.0,24.0
1000,1,4,5002.894429789326,4927.914453503657,2328.8870511363634,2243.618668002916,0.0,14.0,0.0,24.0
1000,2,2,2558.6630543641495,2547.9884040103548,1222.362035996063,2243.618668002916,0.0,4.0,0.0,24.0
