pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,228937.1826744186,228937.1826744186,187691.33741379308,187691.33741379308,0.0,0.0,0.0,0.0
10,1,4,142600.82206896553,58946.54568511827,99853.0107070707,65121.52873847167,0.0,14.0,0.0,6.0
10,2,2,103409.29979845481,68441.41518452646,57039.52173913044,37887.24489795918,0.0,6.0,0.0,6.0
17,7,7,16727.313927918483,13193.17243078769,8227.198043396462,8948.08794106948,0.0,5.0,0.0,1.0
50,1,2,45787.43654418604,45787.43654418604,37538.2674862069,37538.2674862069,0.0,0.0,0.0,0.0
50,1,4,28072.559340519972,25144.345194615464,19970.602145454544,16280.382184617918,0.0,6.0,0.0,14.0
50,2,2,21104.372763419484,12240.049520893801,11407.904347826086,9471.811224489795,0.0,38.0,0.0,14.0
75,3,5,9152.108853147824,8902.787399866971,3695.518309859155,4910.451653150343,0.0,3.0,0.0,5.0
100,1,2,22893.71827209302,22893.71827209302,18769.133743965518,18769.133743965518,0.0,0.0,0.0,0.0
100,1,4,14021.414079304726,13517.314630388593,9985.301073232324,9303.075534067382,0.0,4.0,0.0,12.0
100,2,2,10589.209049944962,8902.787399866971,5703.952173913043,5412.463556851312,0.0,20.0,0.0,12.0
115,4,2,4450.814485168537,4431.912203794881,2410.1206368646663,2525.816326530612,0.0,1.0,0.0,5.0
287,1,6,4293.065193920771,4277.316692409532,2671.224156833502,2718.13446969697,0.0,1.0,0.0,1.0
400,1,2,5416.298683087466,5109.992768510218,4692.2834359375,4692.2834359375,0.0,22.0,0.0,0.0
400,1,4,3508.331122965581,3440.74061954468,2496.325268308081,2604.861149538867,0.0,8.0,0.0,0.0
400,2,2,2495.8408164092584,2354.417344784863,1425.9880434782608,1515.4897959183672,0.0,24.0,0.0,0.0
439,1,9,2279.0777950096494,2182.6691440327836,959.215801146559,1482.6188016610683,0.0,20.0,0.0,23.0
1000,1,2,2021.20139581626,1839.5815265333374,1876.913374387931,1876.913374387931,0.0,94.0,0.0,0.0
1000,1,4,1403.1156753853552,1403.1156753853552,998.5301073232323,1033.6750593408203,0.0,0.0,0.0,8.0
1000,2,2,918.8927897020124,905.873880773215,570.3952173913043,601.3848396501458,0.0,13.0,0.0,8.0
