pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,697714.5932944607,582277.6289537713,693669.8710144927,582277.6289537713,0.0,2.0,0.0,2.0
10,1,4,697714.5932944607,582277.6289537713,693669.8710144927,582277.6289537713,0.0,2.0,0.0,2.0
10,2,2,285085.0475225225,349366.5773722628,341880.1507142857,349366.5773722628,0.0,0.0,0.0,0.0
17,7,7,49056.97783171116,36147.73891700023,50008.5895935639,36147.73891700023,0.0,10.0,0.0,10.0
50,1,2,139137.2706395349,32758.347204161248,138733.97420289856,134371.76052779338,0.0,162.0,0.0,2.0
50,1,4,139137.2706395349,32758.347204161248,138733.97420289856,134371.76052779338,0.0,162.0,0.0,2.0
50,2,2,52566.99960586155,32758.347204161248,68376.03014285715,69873.31547445255,0.0,56.0,0.0,0.0
75,3,5,30245.321390205372,23916.065107680006,23291.10515815085,18073.869458500114,0.0,21.0,0.0,53.0
100,1,2,69136.53199479994,32758.347204161248,69366.98710144928,69873.31547445255,0.0,112.0,0.0,0.0
100,1,4,69136.53199479994,32758.347204161248,69366.98710144928,69873.31547445255,0.0,112.0,0.0,0.0
100,2,2,25639.915309446253,32758.347204161248,34188.01507142858,34936.65773722628,0.0,6.0,0.0,0.0
115,4,2,11166.125851813766,14907.874260262879,15189.851190098383,15189.851190098383,0.0,0.0,0.0,0.0
287,1,6,15783.318759796202,15249.863346715098,11912.200373320062,12049.24630566674,0.0,11.0,0.0,97.0
400,1,2,17236.206237170947,17236.206237170947,17341.74677536232,17468.32886861314,0.0,0.0,0.0,0.0
400,1,4,17236.206237170947,17236.206237170947,17341.74677536232,17468.32886861314,0.0,0.0,0.0,0.0
400,2,2,8456.99715527599,8026.970735225062,8547.003767857144,8734.16443430657,0.0,21.0,0.0,0.0
439,1,9,8233.859532063901,8233.859532063901,2576.179580222187,4465.50502770478,0.0,0.0,0.0,71.0
1000,1,2,6741.488647567538,6741.488647567538,6936.698710144928,6987.331547445256,0.0,0.0,0.0,0.0
1000,1,4,6741.488647567538,6741.488647567538,6936.698710144928,6987.331547445256,0.0,0.0,0.0,0.0
1000,2,2,3036.0164983448044,3033.4384838522797,3418.801507142857,3493.665773722628,0.0,1.0,0.0,0.0
