pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods
10,1,2,484129.13302857144,28425.716296472263,134785.17123287672,28425.716296472263,0.0,182.0,0.0,182.0
10,1,4,449419.91643192485,28425.716296472263,132690.57798657718,28425.716296472263,2.0,182.0,0.0,182.0
10,2,2,268442.070106562,28425.716296472263,62871.03833865815,28425.716296472263,0.0,86.0,0.0,86.0
17,7,7,41696.33339141041,28425.716296472263,39935.93750521485,28425.716296472263,0.0,10.0,0.0,10.0
50,1,2,103252.01304482226,28425.716296472263,26957.034246575342,28425.716296472263,0.0,142.0,0.0,142.0
50,1,4,101169.35341365461,28425.716296472263,26538.115602684564,28425.716296472263,2.0,142.0,0.0,142.0
50,2,2,53329.494261838445,28425.716296472263,12574.207667731629,28425.716296472263,0.0,46.0,0.0,46.0
75,3,5,23758.17586617691,14104.797872340425,17727.118925925926,14212.858148236133,0.0,53.0,0.0,53.0
100,1,2,53329.494261838445,28425.716296472263,13478.517123287671,28425.716296472263,0.0,92.0,0.0,92.0
100,1,4,53329.494261838445,28425.716296472263,13269.057802013423,28425.716296472263,0.0,92.0,0.0,92.0
100,2,2,27283.3729122727,27283.3729122727,6287.1038338658145,14212.858148236131,0.0,0.0,0.0,92.0
115,4,2,11725.433880450759,11065.617307069866,11561.164516908213,9475.238765490754,0.0,7.0,0.0,29.0
287,1,6,12423.211762479446,11248.964981550684,4188.619793541181,9475.238765490754,0.0,33.0,0.0,97.0
400,1,2,13537.127329807394,11065.617307069866,3369.6292808219177,9475.238765490754,0.0,88.0,0.0,176.0
400,1,4,13537.127329807394,11065.617307069866,3317.264450503356,9475.238765490754,0.0,88.0,0.0,176.0
400,2,2,6685.92796278706,6397.799965246217,1571.7759584664536,5685.143259294452,0.0,18.0,0.0,80.0
439,1,9,5337.707271105162,5274.126026159491,3028.5510693495316,4737.619382745378,0.0,6.0,0.0,71.0
1000,1,2,5317.249469532856,5172.501037456503,1347.8517123287672,4737.619382745377,0.0,28.0,0.0,152.0
1000,1,4,5317.249469532856,5172.501037456503,1326.9057802013424,4737.619382745377,0.0,28.0,0.0,152.0
1000,2,2,2007.4708243061805,1943.0231985185567,628.7103833865815,2584.1560269520246,0.0,24.0,0.0,56.0
