pods,cpu,mem,golden_efficiency,greedy_efficiency,spotverse_node_efficiency,spotverse_pod_efficiency,spotkube_efficiency,golden_excess_pods,greedy_excess_pods,spotverse_node_excess_pods,spotverse_pod_excess_pods,spotkube_excess_pods
1,1,1,1076910.650793651,320344.51842105266,1076910.650793651,565764.301724138,1076910.650793651,0.0,3.0,0.0,1.0,0.0
5,1,1,223972.8861016949,160172.25927033494,215382.12994708994,188588.10073435502,224538.02037845706,0.0,3.0,0.0,1.0,0.0
6,1,1,188588.10073435502,160172.25927033494,179485.1083186361,188588.10073435502,190084.07500544307,0.0,2.0,0.0,0.0,0.0
10,1,1,113152.86040229886,106781.5061669325,107691.06502645502,113152.86040229886,108904.62157974302,0.0,2.0,0.0,0.0,0.0
14,1,1,80823.471733521,80086.1296202153,76922.18928841378,80823.471733521,32395.40469387755,0.0,2.0,0.0,0.0,0.0
15,1,1,75173.07410793651,80086.1296202153,71794.04333921224,70720.53776041667,50043.023519870236,0.0,1.0,0.0,1.0,0.0
17,1,1,66356.26020458638,64068.9036937799,63347.685304187034,62862.70024478502,25915.815269983716,0.0,3.0,0.0,1.0,0.0
20,1,1,56576.43021551725,64068.9036937799,53845.5325,56576.43021551725,35493.19899275491,0.0,0.0,0.0,0.0,0.0
25,1,1,45166.54812371134,45763.50264134362,43076.4259978836,43520.33093586342,21961.263642547925,0.0,3.0,0.0,1.0,0.0
30,1,1,37717.62014048531,40043.06481010765,35897.02166960612,37717.62014048531,22202.373954714265,0.0,2.0,0.0,0.0,0.0
35,1,1,32281.077973557974,35593.83538602399,30768.875715365513,31431.350117957994,14513.519308674591,0.0,1.0,0.0,1.0,0.0
40,1,1,28288.215107758624,32034.4518492823,26922.76625,28288.215107758624,9555.049295934075,0.0,0.0,0.0,0.0,0.0
45,1,1,25064.719238434467,26695.37654007177,23931.347779737407,24598.447920061713,10261.02429208925,0.0,3.0,0.0,1.0,0.0
50,1,1,22526.999672768878,24641.88603805102,21538.2130010582,22630.572085057473,7316.97555268261,0.0,2.0,0.0,0.0,0.0
